T,Sa,E,Fy,uy,R,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge,iter_converge,n_iter,miu,tol_ductility,tol_R
0.02,0.34900783501147,98696.04401089359,3093.6665476843314,0.03134539564060812,1.105573832988739,0.09403607351892222,2.7020925481331375,3275.943540680625,193.10365364450004,32.961306555265416,3275.943540680625,3.1924398739409137,0.0626906778783141,-0.06143711165951278,1.0,1.0,26.0,2.999996382151196,1.2059496013646271e-06,5.391284320376855e-07
0.04,0.36802586613022054,24674.011002723397,2963.9289114128314,0.12012351421443751,1.2168488502502441,0.3603701399572534,7.66490016999179,3155.8371816251006,740.6843287270416,486.7944799898463,3155.8371816251,17.74396830725942,0.2522358351261224,-0.22369211447103748,1.0,1.0,25.0,2.999996647733279,1.1174222403672236e-06,3.918615067388424e-06
0.06,0.4028094261612955,10966.22711232151,2845.495135425406,0.25947804165283467,1.3872919082641602,0.7784341909835324,16.448765763450428,3050.6204910832867,2324.5129271053547,1967.1078580405524,3050.6204910832894,46.62326038537718,0.8402594393911113,-0.49697451685982097,1.0,1.0,25.0,3.00000025445324,8.481774660396013e-08,6.874335767306484e-06
0.08,0.4314821515287151,6168.502750680849,3203.938666445648,0.519402972802762,1.3197896480560303,1.5582073362914577,26.586092020251613,3417.700768052169,3351.5033612121147,6089.994418290606,3417.700768052171,98.06422640660136,1.0720283244359414,-1.0180556182128844,1.0,1.0,25.0,2.999996953970402,1.0153431992954154e-06,1.806487602798177e-06
0.1,0.5168650750590433,3947.8417604357433,3246.377644386924,0.8223170636982686,1.560286045074463,2.4669498500547062,49.683711016599744,3551.5206906140293,10617.984219028212,15540.148505923113,3551.520690614032,174.0455933550115,3.372122082898033,-1.5281445340819044,1.0,1.0,25.0,2.9999983691933942,5.436022019189579e-07,3.056083409073267e-06
0.12000000000000001,0.6970004835611465,2741.5567780803767,4359.454450844584,1.5901383059799516,1.5668485164642334,4.770412785817141,90.8090435470118,4834.153746160343,27504.928099243123,47358.68391627831,4834.153746160337,329.19136893730666,6.612180635791425,-2.50525290639385,1.0,1.0,25.0,2.9999986591589507,4.4694701643403317e-07,1.5216429361378634e-06
0.13999999999999999,0.8973605301924648,2014.2049798141552,4275.698172334954,2.122772118619953,2.0567712783813477,6.3683161307781555,133.19326232007134,4810.659299479298,79771.1201588265,99944.44756082576,4810.659299479294,534.5780654904814,19.46527010350016,-2.117650740093215,1.0,1.0,25.0,2.9999998939680332,3.534398892076259e-08,4.6367435964252565e-06
0.16,1.184445806308434,1542.1256876702123,5096.634527328655,3.3049410745686147,2.277496814727783,9.914823975080092,168.45604368669828,5724.46547341463,92988.67881509576,158853.17038902442,5724.465473414603,704.3667481063299,18.936051714399337,-4.24713234728682,1.0,1.0,25.0,3.0000002273487576,7.578291919922246e-08,2.0936874903428663e-06
0.18,0.8932640921285063,1218.4696791468346,4663.229315678547,3.8271197022676127,1.877237319946289,11.481358214870516,180.47833133497124,5224.144736804832,95022.50231386832,142836.24440008853,5224.144736804839,720.0758113450272,20.949997546916045,-7.06488124994307,1.0,1.0,25.0,2.999999766944232,7.768525600582166e-08,1.0160350654021772e-05
0.19999999999999998,0.921214201310202,986.960440108936,4673.570422230993,4.735316870162644,1.931692123413086,14.205952478100167,208.5941431359639,5298.172326632759,79458.86846264043,142326.86634519754,5298.172326632766,738.2116361310412,17.43680500961335,-7.612974400939426,1.0,1.0,25.0,3.0000003944006886,1.3146689618418841e-07,9.873929666024203e-06
0.22,0.7768901892437421,815.6697852139966,4185.244667944694,5.131052717426165,1.8191347122192383,15.393158447668759,212.81458274699654,4762.489249566203,106280.78474369149,160326.03297038982,4762.489249566216,799.3761638046282,26.11276814354472,-4.9458378837122545,1.0,1.0,25.0,3.0000000575691343,1.918971144950395e-08,5.242447468055147e-06
0.24,0.7941066991061893,685.3891945200944,2973.0004460243595,4.337682107909561,2.617640256881714,13.013050825443196,173.64826309810317,3431.0165157487813,154808.28760453372,127207.1314370193,3431.01651574877,806.7018423301778,53.59530138792304,-2.9519069076489037,1.0,1.0,24.0,3.0000010378156814,3.459385604642762e-07,9.108145013327038e-07
0.26,0.8454551352189335,584.0002604194887,3197.039789018748,5.474380759217996,2.5916037559509277,16.42313829131312,206.61609226695032,3676.001958310582,184548.46140876465,170897.21072489882,3676.0019583105736,973.6244709443456,59.27233972103269,-6.900934648156912,1.0,1.0,24.0,2.9999992718188513,2.4272704957084557e-07,1.8399291112112032e-06
0.28,0.8635656500532538,503.5512449535385,3196.137606076293,6.347194328496186,2.6478657722473145,19.04157655724345,220.34087973529466,3657.1056955888025,251186.95765265264,216888.0798838379,3657.1056955887984,1152.8398355228119,80.7222247875122,-1.3792472131900149,1.0,1.0,24.0,2.9999989872304553,3.375898482242216e-07,1.8008342184433517e-06
0.30000000000000004,0.8136940231521893,438.64908449286025,2678.981569459378,6.107345630406719,2.976579427719116,18.322044452474433,228.41590018129307,3115.673995237673,266910.24562791915,180806.95663425577,3115.6739952376893,1073.7670380196628,102.3460586388156,-0.8295910170859843,1.0,1.0,24.0,3.000001238059008,4.1268633606724353e-07,8.009814265222892e-07
0.32,0.910334058730457,385.5314219175531,2726.430211976961,7.07187548661083,3.2721445560455322,21.215620132401856,243.6451429460632,3151.1277164204257,253206.97046179228,193678.63341178067,3151.127716420427,1162.9731912841194,95.28108289257491,0.5382433678748394,1.0,1.0,24.0,2.9999991052683765,2.9824387448584844e-07,7.28630682900364e-07
