T,Sa,E,Fy,uy,R,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge,iter_converge,n_iter,miu,tol_ductility,tol_R
0.02,0.5983609586274878,98696.04401089359,5226.213319101065,0.05295261194586706,1.122024118900299,0.15885764525432947,2.8271798298534874,5485.679446376655,550.9115047437277,34.18009964558107,5485.679446376655,2.7077268846436686,0.1059050333084624,-0.1037767515265532,1.0,1.0,26.0,2.9999964008711806,1.1997096064734574e-06,5.312241327048881e-07
0.04,0.629942514500548,24674.011002723397,5154.816582025564,0.208916847019992,1.1976054906845093,0.6267504808924332,11.403152298931852,5443.547620364432,2136.1884850492015,286.94141512947874,5443.547620364432,11.320452733247372,0.4178336338724412,-0.4094388699931712,1.0,1.0,25.0,2.9999997120024373,9.599918756227528e-08,9.95396490311607e-07
0.06,0.7346482409576243,10966.22711232151,5280.5689264568455,0.48153014454020077,1.3634047508239746,1.4445914610070574,22.45710380055344,5600.741346350839,5062.733887316761,1439.757399161378,5600.7413463508365,31.94117626955853,0.9630613164668567,-0.9437521134450685,1.0,1.0,25.0,3.000002133586997,7.111956656184285e-07,3.497393742183325e-06
0.08,0.9067900943666787,6168.502750680849,5633.265624821716,0.9132306254058076,1.5775117874145508,2.739690442982822,49.53724386239814,6039.342151929589,10151.244676261265,4316.609066112996,6039.3421519295935,63.6954616807488,1.8264598175770144,-1.7898934606000725,1.0,1.0,25.0,2.999998430588549,5.23137150339655e-07,6.045415580003216e-06
0.1,0.8041076434974007,3947.8417604357433,5283.183439810316,1.338245998802947,1.4915732145309448,4.014734613486881,58.38669094111881,5664.253742659288,14100.39444503605,8860.58875448635,5664.25374265929,111.05894541327962,2.6764886146839335,-2.622650073491679,1.0,1.0,25.0,2.9999974721224922,8.426258359210218e-07,7.992181728146259e-07
0.12000000000000001,1.063038070751919,2741.5567780803767,6058.277790028619,2.20979475547123,1.7195931673049927,6.6293803294683205,106.69961556504373,6629.6344973675905,26485.929547621075,23463.39291051239,6629.634497367593,199.27782501042506,4.41958557399709,-4.331178006503533,1.0,1.0,25.0,2.999998218411298,5.938629006330132e-07,6.932409973297743e-07
0.13999999999999999,1.0337561861681082,2014.2049798141552,6060.404156076119,3.0088318799784193,1.6716394424438477,9.026496362649207,134.78630292372054,6632.961728701695,36408.22368157746,41917.23586483476,6632.961728701701,295.7509153581544,6.05485161685578,-5.897204120741546,1.0,1.0,25.0,3.000000240197518,8.006583929187627e-08,5.705007741695505e-06
0.16,0.9604276163627049,1542.1256876702123,5477.62049337969,3.5519935483696408,1.718299150466919,10.655987679953569,154.25873199947543,6008.772952732887,76797.81179144273,81872.46780220537,6008.772952732878,474.6860626123695,14.241702018738009,-6.963190953463953,1.0,1.0,25.0,3.0000019805341847,6.601780615511643e-07,1.3875256449427328e-06
0.18,1.35771293376983,1218.4696791468346,5953.752928254964,4.886254479819102,2.23482346534729,14.65876446307336,237.37749654580645,6742.907767650591,101643.74788018996,119285.50800814829,6742.9077676505885,620.5244846162454,17.3197003640897,-9.579582093550268,1.0,1.0,25.0,3.0000002094888956,6.982963185464541e-08,1.066833490975762e-06
0.19999999999999998,1.2159516476622476,986.960440108936,6487.278358334377,6.572987218837608,1.8368760347366333,19.718965851544944,288.85509812585116,7371.672242403933,206401.0250758521,211125.73893917914,7371.672242403946,860.7349271036868,32.49530776466901,-12.8894761552243,1.0,1.0,25.0,3.0000006382230757,2.1274102524060368e-07,6.489782032882687e-07
0.22,1.597915129944829,815.6697852139966,6049.948707712808,7.41715436489481,2.5883803367614746,22.251456451085026,318.6440983443755,6881.011636195403,302128.6329733439,272244.5475984105,6881.01163619542,1030.9364648801345,51.15491731404741,-12.586207367928385,1.0,1.0,24.0,2.9999991042926872,2.985691042548903e-07,1.8422204504155313e-06
0.24,1.637921995997175,685.3891945200944,5779.5364999998765,8.432488498810773,2.777322292327881,25.297467503858297,377.55225919154964,6670.652861177843,346744.28024709545,257607.86893120213,6670.652861177858,1042.8683706735699,61.41215709162736,-14.662239829450352,1.0,1.0,24.0,3.000000238058549,7.93528496245699e-08,1.7168938231654304e-06
0.26,1.9914417019555537,584.0002604194887,6954.55000315067,11.90847072252194,2.806238889694214,35.72541520400658,460.6353729880259,8040.539293201527,353574.2448445644,347769.18217614864,8040.539293201554,1229.1628940698852,51.82465452190884,-21.327940743389835,1.0,1.0,24.0,3.0000002549815865,8.499386217053484e-08,8.496015029110746e-07
0.28,1.4321272587390455,503.5512449535385,7434.131000523526,14.763405065574718,1.8878934383392334,44.29021781229107,471.12184136427584,8527.824783164408,318044.3601211709,375924.93175709463,8527.824783164442,1313.7839343380094,43.489710237537324,-25.164602016871687,1.0,1.0,25.0,3.000000177165559,5.9055186370689704e-08,1.2628807522323944e-06
0.30000000000000004,1.176234385772737,438.64908449286025,6368.40771777884,14.518228677352903,1.8100438117980957,43.55467207284287,478.65192784843816,7352.446287768673,385972.0339733001,437796.75973237306,7352.4462877686565,1597.1568647868178,61.83029972140102,-22.410242249547267,1.0,1.0,25.0,2.9999990385042037,3.2049859877147924e-07,2.634392200934577e-06
0.32,1.629177828932702,385.5314219175531,5109.7745437606245,13.253847165934411,3.1245884895324707,39.76154078632984,489.17812453885654,5996.676571054767,414883.6614546884,384127.042019853,5996.676571054802,1619.95792969778,82.83994998758031,-18.93944418293689,1.0,1.0,24.0,2.999999946319481,1.789350638029911e-08,1.5260787010994787e-06
0.34,1.5584384721876683,341.50880280586006,3955.0643509886827,11.58114906114747,3.8615546226501465,34.743447656505055,455.2648739882375,4700.1207904055955,364075.65835524106,302492.12276290596,4700.12079040559,1460.6409403563075,94.03374817026159,-15.726318269470264,1.0,1.0,24.0,3.0000000408476435,1.3615881163294338e-08,1.2348313319187106e-06
0.36000000000000004,1.3266427451221448,304.6174197867085,3663.103118877561,12.025258179399083,3.549203634262085,36.07577415617598,451.5716697702271,4370.378653082946,412446.8698030555,306239.7595193366,4370.37865308295,1461.127356544182,115.10521175523161,-7.4583598535158036,1.0,1.0,24.0,2.9999999682317617,1.0589412754076951e-08,6.717520987550822e-07
0.38,1.2815119141186024,273.39624379748915,4072.900905367476,14.897428175291124,3.0835065841674805,44.69227949585242,487.7791474716164,4831.131670072361,474701.74046913255,356042.23589451524,4831.131670072347,1593.8636326020742,119.21247991165187,-13.216302678737424,1.0,1.0,24.0,2.999999662356422,1.1254785932853413e-07,3.0928192160569275e-06
0.4,1.4199725135819592,246.74011002723395,4723.672654414548,19.144324179369022,2.945955753326416,57.432984396414035,535.4936144064479,5536.832701570217,522663.6512693819,436745.22810602345,5536.832701570229,1827.9002352110617,113.08974680232471,-19.31210043763192,1.0,1.0,24.0,3.000000619416327,2.0647210903964228e-07,1.618614847683487e-06
0.42000000000000004,1.3129269703818505,223.8005533126838,4094.359436758649,18.294679687579677,3.1425390243530273,54.88402673666675,417.1669781269344,4748.34239375172,600101.3241364305,383673.1099954137,4748.342393751753,1790.5653786404364,149.91868709290887,-8.093581338050322,1.0,1.0,24.0,2.9999993262482594,2.2458391354026239e-07,3.0347208481680604e-06
0.44,1.1652122416340804,203.91744630349916,4038.0744948610823,19.802496392834584,2.827852725982666,59.407492781558986,477.5647043066829,4721.992019890683,625501.0367160961,406916.6374598615,4721.992019890736,1893.738178776405,158.31368045115346,-3.3682591645321356,1.0,1.0,24.0,3.000000181949546,6.064984869880163e-08,1.686214956659217e-06
0.46,1.0848494326569478,186.57097166520524,3460.885539068204,18.549967919332254,3.071908712387085,55.64990721549226,464.10162429636677,4057.098180300769,633540.1948572681,379943.78705702245,4057.0981803007503,1963.4949109720449,187.16892310149146,1.716581209776304,1.0,1.0,24.0,3.00000018638822,6.212940665643411e-08,7.761249076799423e-07
0.48000000000000004,1.0047837615316508,171.34729863002354,3079.7038375820757,17.97346011407996,3.1973466873168945,53.92038682310097,478.39189218270656,3655.427923738143,657300.8801242621,393759.01138699945,3655.42792373817,2136.4496241170577,218.2147980590945,1.7736674491256668,1.0,1.0,24.0,3.0000003605794907,1.2019316357007406e-07,2.9827009311395766e-06
0.5,0.9718875237607338,157.91367041742973,2943.7031262975274,18.641217815507225,3.2355496883392334,55.92366886580594,527.5206876685427,3548.995163655261,725254.3287610216,409665.271271035,3548.995163655248,2170.2234292013914,251.84482077086182,-6.232706395065047,1.0,1.0,24.0,3.00000082716078,2.7572025995681315e-07,7.368716732086133e-07
0.52,0.9965143077140174,146.00006510487216,2892.2434071148123,19.80987751640595,3.3765623569488525,59.42962951834966,568.7807914927347,3512.378092369383,777275.6830588962,422128.97136544646,3512.3780923693894,2176.5491340225617,274.72168144112754,-6.877581995087537,1.0,1.0,24.0,2.999999847002174,5.099927532133582e-08,7.060983027232659e-07
0.54,0.9536943348298473,135.3855199052038,2894.7215447734498,21.381323104570694,3.228705883026123,64.14398421860466,598.3926927593432,3505.020901586332,794573.6341991749,445885.5198710553,3505.0209015863275,2280.585400279894,280.453578418838,-0.871356158175327,1.0,1.0,24.0,3.000000697098702,2.3236623395798497e-07,1.47686665607261e-06
0.56,0.9102258793563449,125.88781123838463,3061.3600754169925,24.318161109497062,2.9138073921203613,72.95449730683568,624.7496022470026,3658.6606278637937,773460.564228738,474508.5328360594,3658.6606278637764,2417.085651980527,258.08128234112655,8.617033253685852,1.0,1.0,24.0,3.000000574810917,1.9160363902888852e-07,1.6364731908052463e-06
0.5800000000000001,0.8266998102290825,117.3555814636071,3287.4590462652973,28.01280523061244,2.4644134044647217,84.03838874159189,651.1850386243989,3881.7529878203445,741571.6857197579,503693.91743489035,3881.752987820462,2490.2058684827184,230.40081021399226,16.37058036091223,1.0,1.0,24.0,2.999999037931217,3.2068959428717864e-07,9.674450858820351e-07
0.6,0.8570622798437016,109.6622711232151,2933.788514631913,26.752943237292126,2.8629229068756104,80.25881878184713,652.6813548826799,3505.131022609886,782874.5798205059,498535.4904513446,3505.1310226099345,2601.6066467076776,272.8080982357741,8.348310405977365,1.0,1.0,24.0,2.999999591445728,1.3618475739699912e-07,8.327799510558567e-07
0.62,0.7861862252650298,102.70139855451986,2541.0564239464525,24.742179363774802,3.0320558547973633,74.22653700838369,616.703293539495,3069.6184257617792,848807.1204921859,495192.12611696206,3069.618425761725,2805.936434202132,341.35797576138077,-0.14276709954078015,1.0,1.0,24.0,2.999999956230989,1.4589670360720675e-08,3.145300951830974e-06
0.64,0.6773995202760221,96.38285547938827,3226.8900018351083,33.47991700168281,2.0572487115859985,100.43975227167957,623.9097751647819,3825.6847184854173,767288.029360312,632717.5080314233,3825.6847184853746,3284.369038947855,242.94190503934612,-11.394672684913578,1.0,1.0,25.0,3.000000037832565,1.261085502690662e-08,5.79459616821898e-07
0.66,0.7063465526397048,90.62997613488848,3193.269656333908,35.23414429218461,2.167745590209961,105.70244893167175,645.5078734425624,3787.794945880717,837578.049932235,683511.3486017345,3787.7949458806506,3433.821950069033,267.90833911125486,-11.698999820001829,1.0,1.0,25.0,3.000000455669302,1.5188976728216139e-07,8.798727352075795e-06
0.68,0.7513870081469455,85.37720070146501,2407.415962126924,28.1974103431294,3.0587122440338135,84.59219295366347,614.6252905927436,2871.3614559909183,888735.8355212604,543267.4988482354,2871.361455990949,3125.6084979981856,377.1583058522572,15.99318932389039,1.0,1.0,24.0,2.9999986496729925,4.5010900251440944e-07,7.794734095897366e-07
0.7000000000000001,0.8329982908998564,80.56819919256618,2504.4655804558624,31.08503858290211,3.259531021118164,93.25511401387739,641.3190757949619,2962.93493201193,860705.8966939731,572544.2936680672,2962.934932011979,3258.19409750003,351.0094210142083,25.6237252260738,1.0,1.0,24.0,2.9999999441908702,1.86030432539989e-08,5.851587360103175e-06
0.7200000000000001,0.916056839114384,76.15435494667713,2577.952465004847,33.851674888585364,3.4823594093322754,101.55500088132275,662.9256437669513,3045.7913137247137,818602.3866555855,605521.806702075,3045.79131372478,3448.8579761678347,324.2041498274898,23.22493582541564,1.0,1.0,24.0,2.9999992973927165,2.3420242782160963e-07,1.3692924126685838e-06
0.74,0.979428867029709,72.09353105251539,2641.067399388488,36.633902665478324,3.634289264678955,109.90171335251739,678.661756636563,3105.017384219836,776532.8175546112,620637.1271887107,3105.0173842197487,3568.708365304091,300.31217560490984,21.73847367382677,1.0,1.0,24.0,3.000000146205619,4.873520638900194e-08,1.3120497865163793e-06
0.76,1.0212520438856452,68.34906094937229,2701.9224865573574,39.531230554268085,3.704129219055176,118.59366566293859,688.8552010585895,3182.1011955778195,766595.6741220824,603501.4754699057,3182.1011955778913,3533.2421765240647,289.5969352975317,37.05766659742967,1.0,1.0,24.0,2.9999993422955646,2.1923481178613238e-07,2.5746215435062125e-06
0.78,1.0414851948554185,64.8889178243876,2527.1526103880747,38.94582765623314,4.038756847381592,116.83747549381432,651.4345655243425,2990.5659231029963,741303.7121728765,563587.9295859153,2990.5659231030236,3448.831144044245,299.1183553962347,45.128422581540754,1.0,1.0,24.0,2.9999998080696817,6.397677276837044e-08,1.1806525986399827e-06
0.8,1.035595530493748,61.68502750680849,2344.4968779994656,38.00755179594743,4.328790664672852,114.0226643477598,615.7424913846953,2782.20697500352,703831.5880257085,528304.0523059951,2782.20697500351,3322.221848822691,306.07887568558795,49.23337449804943,1.0,1.0,24.0,3.000000235740454,7.858015127482076e-08,4.406183108632682e-06
0.8200000000000001,0.9973948772473303,58.71269721052562,2269.4278166817007,38.653101024199806,4.307019472122192,115.95930493459637,620.7335531376257,2689.1544572724233,666932.7962007701,505496.2672387211,2689.154457272424,3249.2522596934064,299.4805985088819,51.27150765129301,1.0,1.0,24.0,3.000000048171994,1.6057331316451002e-08,5.535580107206473e-07
0.8400000000000001,0.9253359638649713,55.95013832817095,2198.002331016557,39.28502049672075,4.125697374343872,117.85507450439837,618.6428830268003,2589.9493222045417,634845.5950709117,483656.4043758432,2589.9493222045467,3164.031481500572,294.508833505679,44.41548323069469,1.0,1.0,24.0,3.0000003312773154,1.1042577178580852e-07,5.778865694191443e-07
0.86,0.8332649646824489,53.37806598750329,2140.924740652472,40.108698227352384,3.8142380714416504,120.32609764365922,613.9953227125711,2510.195829117203,595772.5024803758,473566.9896082712,2510.1958291172105,3168.038075279188,283.6994446268898,47.39456349752021,1.0,1.0,24.0,3.0000000738393964,2.461313212502129e-08,1.2501497054272249e-06
0.88,0.7823670699985551,50.97936157587479,2101.295226049308,41.218547292355936,3.6487958431243896,123.6556472012584,609.6443431680667,2445.900018916576,553486.9122597536,476359.9042774846,2445.9000189165804,3333.2406263795947,268.2934587585011,54.12054658481134,1.0,1.0,24.0,3.000000129169778,4.305659266160925e-08,6.534169393375554e-07
0.9,0.7282118598755419,48.738787165873376,1972.631512260581,40.47354534176441,3.617744207382202,121.42061966991912,591.2729314780274,2299.5619093161454,510403.0610726209,462050.2355412619,2299.561909316083,3433.6588818458267,263.33601016881454,60.526451477697165,1.0,1.0,24.0,2.9999995958996437,1.3470011876274649e-07,6.590253121077975e-07
0.92,0.6823612026324524,46.64274291630131,1865.2329133771987,39.989777546408256,3.5851500034332275,119.96931774457539,575.3729980181622,2196.966825923829,473352.1412170947,449003.0584968793,2196.9668259239324,3510.6074175242857,257.9070464236665,69.17053167030261,1.0,1.0,24.0,2.9999996275385787,1.2415380708693155e-07,6.650168043096281e-07
0.9400000000000001,0.6410586458563132,44.679060213170466,1774.5551004816746,39.717825129154626,3.5402534008026123,119.15345906457496,563.7137769362736,2110.296480186213,438222.7530253477,441112.82471115474,2110.2964801860608,3602.5421164250292,250.7120963950196,75.44036449720693,1.0,1.0,24.0,2.9999995890286324,1.3699045586790248e-07,6.734503772130253e-07
