T,th1,16%,50%,84%,Mean,STD
0.78,1.7850887660757928,1.7850887660757928,1.7850887660757928,1.7850887660757928,1.7850887660757928,0.0
0.8,1.5486743333258617,1.5486743333258617,1.5486743333258617,1.5486743333258617,1.5486743333258617,0.0
0.8200000000000001,1.4057689143494214,1.4057689143494214,1.4057689143494214,1.4057689143494214,1.4057689143494214,0.0
0.8400000000000001,1.5410829838201043,1.5410829838201043,1.5410829838201043,1.5410829838201043,1.5410829838201043,0.0
0.86,1.5796156001032602,1.5796156001032602,1.5796156001032602,1.5796156001032602,1.5796156001032602,0.0
0.88,1.50891127733879,1.50891127733879,1.50891127733879,1.50891127733879,1.50891127733879,0.0
0.9,1.3581012970916824,1.3581012970916824,1.3581012970916824,1.3581012970916824,1.3581012970916824,0.0
0.92,1.4818393656279611,1.4818393656279611,1.4818393656279611,1.4818393656279611,1.4818393656279611,0.0
0.9400000000000001,1.4293271963307281,1.4293271963307281,1.4293271963307281,1.4293271963307281,1.4293271963307281,0.0
0.9600000000000001,1.3261777693423622,1.3261777693423622,1.3261777693423622,1.3261777693423622,1.3261777693423622,0.0
0.98,1.4716393969928063,1.4716393969928063,1.4716393969928063,1.4716393969928063,1.4716393969928063,0.0
1.0,1.4961251771031636,1.4961251771031636,1.4961251771031636,1.4961251771031636,1.4961251771031636,0.0
1.02,1.415493141266687,1.415493141266687,1.415493141266687,1.415493141266687,1.415493141266687,0.0
1.04,1.3522832628615558,1.3522832628615558,1.3522832628615558,1.3522832628615558,1.3522832628615558,0.0
1.06,1.2972452727402506,1.2972452727402506,1.2972452727402506,1.2972452727402506,1.2972452727402506,0.0
1.08,1.2526616246841284,1.2526616246841284,1.2526616246841284,1.2526616246841284,1.2526616246841284,0.0
1.1,1.2231763218077332,1.2231763218077332,1.2231763218077332,1.2231763218077332,1.2231763218077332,0.0
1.12,1.211517204337217,1.211517204337217,1.211517204337217,1.211517204337217,1.211517204337217,0.0
1.1400000000000001,1.2178064849417352,1.2178064849417352,1.2178064849417352,1.2178064849417352,1.2178064849417352,0.0
1.1600000000000001,1.235275088373412,1.235275088373412,1.235275088373412,1.235275088373412,1.235275088373412,0.0
1.18,1.25532265325027,1.25532265325027,1.25532265325027,1.25532265325027,1.25532265325027,0.0
1.2,1.2690544464117532,1.2690544464117532,1.2690544464117532,1.2690544464117532,1.2690544464117532,0.0
1.22,1.2686479128865051,1.2686479128865051,1.2686479128865051,1.2686479128865051,1.2686479128865051,0.0
1.24,1.2506184991264617,1.2506184991264617,1.2506184991264617,1.2506184991264617,1.2506184991264617,0.0
1.26,1.2151696555469902,1.2151696555469902,1.2151696555469902,1.2151696555469902,1.2151696555469902,0.0
1.28,1.1659588203405065,1.1659588203405065,1.1659588203405065,1.1659588203405065,1.1659588203405065,0.0
1.3,1.1081228659039395,1.1081228659039395,1.1081228659039395,1.1081228659039395,1.1081228659039395,0.0
1.32,1.0474706583281703,1.0474706583281703,1.0474706583281703,1.0474706583281703,1.0474706583281703,0.0
1.34,0.9898382253901504,0.9898382253901504,0.9898382253901504,0.9898382253901504,0.9898382253901504,0.0
1.36,0.9394953209543209,0.9394953209543209,0.9394953209543209,0.9394953209543209,0.9394953209543209,0.0
1.3800000000000001,0.8994198321348396,0.8994198321348396,0.8994198321348396,0.8994198321348396,0.8994198321348396,0.0
1.4000000000000001,0.8725220092857874,0.8725220092857874,0.8725220092857874,0.8725220092857874,0.8725220092857874,0.0
1.4200000000000002,0.8594612022619765,0.8594612022619765,0.8594612022619765,0.8594612022619765,0.8594612022619765,0.0
1.44,0.8587017637118902,0.8587017637118902,0.8587017637118902,0.8587017637118902,0.8587017637118902,0.0
1.46,0.8670837094063053,0.8670837094063053,0.8670837094063053,0.8670837094063053,0.8670837094063053,0.0
1.48,0.8813264060197769,0.8813264060197769,0.8813264060197769,0.8813264060197769,0.8813264060197769,0.0
1.5,0.8967118612506875,0.8967118612506875,0.8967118612506875,0.8967118612506875,0.8967118612506875,0.0
1.52,0.9106851566836976,0.9106851566836976,0.9106851566836976,0.9106851566836976,0.9106851566836976,0.0
1.54,0.9201052860419466,0.9201052860419466,0.9201052860419466,0.9201052860419466,0.9201052860419466,0.0
1.56,0.9232446045053745,0.9232446045053745,0.9232446045053745,0.9232446045053745,0.9232446045053745,0.0
1.58,0.9190148512176258,0.9190148512176258,0.9190148512176258,0.9190148512176258,0.9190148512176258,0.0
1.6,0.9073247257926566,0.9073247257926566,0.9073247257926566,0.9073247257926566,0.9073247257926566,0.0
1.62,0.8881100696873611,0.8881100696873611,0.8881100696873611,0.8881100696873611,0.8881100696873611,0.0
1.6400000000000001,0.8617047131500981,0.8617047131500981,0.8617047131500981,0.8617047131500981,0.8617047131500981,0.0
1.6600000000000001,0.8292582975522875,0.8292582975522875,0.8292582975522875,0.8292582975522875,0.8292582975522875,0.0
1.6800000000000002,0.7917767759414323,0.7917767759414323,0.7917767759414323,0.7917767759414323,0.7917767759414323,0.0
1.7,0.7501981400100256,0.7501981400100256,0.7501981400100256,0.7501981400100256,0.7501981400100256,0.0
1.72,0.705824242566413,0.705824242566413,0.705824242566413,0.705824242566413,0.705824242566413,0.0
1.74,0.6599452545881777,0.6599452545881777,0.6599452545881777,0.6599452545881777,0.6599452545881777,0.0
1.76,0.6137746651431896,0.6137746651431896,0.6137746651431896,0.6137746651431896,0.6137746651431896,0.0
1.78,0.5684052354002626,0.5684052354002626,0.5684052354002626,0.5684052354002626,0.5684052354002626,0.0
1.8,0.5247772817270075,0.5247772817270075,0.5247772817270075,0.5247772817270075,0.5247772817270075,0.0
1.82,0.4837558689873099,0.4837558689873099,0.4837558689873099,0.4837558689873099,0.4837558689873099,0.0
1.84,0.44630175846967757,0.44630175846967757,0.44630175846967757,0.44630175846967757,0.44630175846967757,0.0
1.86,0.4129917762991309,0.4129917762991309,0.4129917762991309,0.4129917762991309,0.4129917762991309,0.0
1.8800000000000001,0.38424224858690664,0.38424224858690664,0.38424224858690664,0.38424224858690664,0.38424224858690664,0.0
1.9000000000000001,0.36049326270995824,0.36049326270995824,0.36049326270995824,0.36049326270995824,0.36049326270995824,0.0
1.9200000000000002,0.3416083097359491,0.3416083097359491,0.3416083097359491,0.3416083097359491,0.3416083097359491,0.0
1.94,0.3275070060566456,0.3275070060566456,0.3275070060566456,0.3275070060566456,0.3275070060566456,0.0
1.96,0.3177760555179257,0.3177760555179257,0.3177760555179257,0.3177760555179257,0.3177760555179257,0.0
1.98,0.3119148552331809,0.3119148552331809,0.3119148552331809,0.3119148552331809,0.3119148552331809,0.0
2.0,0.3092370861336363,0.3092370861336363,0.3092370861336363,0.3092370861336363,0.3092370861336363,0.0
2.02,0.3090107200063977,0.3090107200063977,0.3090107200063977,0.3090107200063977,0.3090107200063977,0.0
2.04,0.31070728893900346,0.31070728893900346,0.31070728893900346,0.31070728893900346,0.31070728893900346,0.0
2.06,0.31355872521511163,0.31355872521511163,0.31355872521511163,0.31355872521511163,0.31355872521511163,0.0
2.08,0.31702128685127917,0.31702128685127917,0.31702128685127917,0.31702128685127917,0.31702128685127917,0.0
2.1,0.3206112131968499,0.3206112131968499,0.3206112131968499,0.3206112131968499,0.3206112131968499,0.0
2.12,0.3240005958174494,0.3240005958174494,0.3240005958174494,0.3240005958174494,0.3240005958174494,0.0
2.14,0.32686681140343793,0.32686681140343793,0.32686681140343793,0.32686681140343793,0.32686681140343793,0.0
2.16,0.32887375385137524,0.32887375385137524,0.32887375385137524,0.32887375385137524,0.32887375385137524,0.0
2.18,0.330069856334912,0.330069856334912,0.330069856334912,0.330069856334912,0.330069856334912,0.0
2.2,0.3301682323913722,0.3301682323913722,0.3301682323913722,0.3301682323913722,0.3301682323913722,0.0
2.22,0.32916812220132874,0.32916812220132874,0.32916812220132874,0.32916812220132874,0.32916812220132874,0.0
2.24,0.32715396299275096,0.32715396299275096,0.32715396299275096,0.32715396299275096,0.32715396299275096,0.0
2.2600000000000002,0.32406044087599145,0.32406044087599145,0.32406044087599145,0.32406044087599145,0.32406044087599145,0.0
2.2800000000000002,0.31995350426404273,0.31995350426404273,0.31995350426404273,0.31995350426404273,0.31995350426404273,0.0
2.3000000000000003,0.31490887800254946,0.31490887800254946,0.31490887800254946,0.31490887800254946,0.31490887800254946,0.0
2.3200000000000003,0.30901080063642067,0.30901080063642067,0.30901080063642067,0.30901080063642067,0.30901080063642067,0.0
2.34,0.30238630900932373,0.30238630900932373,0.30238630900932373,0.30238630900932373,0.30238630900932373,0.0
2.36,0.2950932797047239,0.2950932797047239,0.2950932797047239,0.2950932797047239,0.2950932797047239,0.0
2.38,0.287186390615759,0.287186390615759,0.287186390615759,0.287186390615759,0.287186390615759,0.0
2.4,0.2830372201836375,0.2830372201836375,0.2830372201836375,0.2830372201836375,0.2830372201836375,0.0
2.42,0.2847077696826959,0.2847077696826959,0.2847077696826959,0.2847077696826959,0.2847077696826959,0.0
2.44,0.28571035431458386,0.28571035431458386,0.28571035431458386,0.28571035431458386,0.28571035431458386,0.0
2.46,0.28605941580772043,0.28605941580772043,0.28605941580772043,0.28605941580772043,0.28605941580772043,0.0
2.48,0.28587213397692585,0.28587213397692585,0.28587213397692585,0.28587213397692585,0.28587213397692585,0.0
2.5,0.2850923520564547,0.2850923520564547,0.2850923520564547,0.2850923520564547,0.2850923520564547,0.0
2.52,0.2837599251403933,0.2837599251403933,0.2837599251403933,0.2837599251403933,0.2837599251403933,0.0
2.54,0.28199082430546507,0.28199082430546507,0.28199082430546507,0.28199082430546507,0.28199082430546507,0.0
2.56,0.2797478674030363,0.2797478674030363,0.2797478674030363,0.2797478674030363,0.2797478674030363,0.0
2.58,0.2770551125158391,0.2770551125158391,0.2770551125158391,0.2770551125158391,0.2770551125158391,0.0
2.6,0.27402183859302703,0.27402183859302703,0.27402183859302703,0.27402183859302703,0.27402183859302703,0.0
2.62,0.2706252878819721,0.2706252878819721,0.2706252878819721,0.2706252878819721,0.2706252878819721,0.0
2.64,0.2668825742295001,0.2668825742295001,0.2668825742295001,0.2668825742295001,0.2668825742295001,0.0
2.66,0.2629164783638264,0.2629164783638264,0.2629164783638264,0.2629164783638264,0.2629164783638264,0.0
2.68,0.25864844420281,0.25864844420281,0.25864844420281,0.25864844420281,0.25864844420281,0.0
2.7,0.25421171284603394,0.25421171284603394,0.25421171284603394,0.25421171284603394,0.25421171284603394,0.0
2.72,0.24954940957848545,0.24954940957848545,0.24954940957848545,0.24954940957848545,0.24954940957848545,0.0
2.74,0.2447713439917018,0.2447713439917018,0.2447713439917018,0.2447713439917018,0.2447713439917018,0.0
2.7600000000000002,0.23981154527248902,0.23981154527248902,0.23981154527248902,0.23981154527248902,0.23981154527248902,0.0
2.7800000000000002,0.23481985711175435,0.23481985711175435,0.23481985711175435,0.23481985711175435,0.23481985711175435,0.0
2.8000000000000003,0.22970661269583822,0.22970661269583822,0.22970661269583822,0.22970661269583822,0.22970661269583822,0.0
2.8200000000000003,0.2245453739793493,0.2245453739793493,0.2245453739793493,0.2245453739793493,0.2245453739793493,0.0
2.84,0.2193867513044203,0.2193867513044203,0.2193867513044203,0.2193867513044203,0.2193867513044203,0.0
2.86,0.21419259204324376,0.21419259204324376,0.21419259204324376,0.21419259204324376,0.21419259204324376,0.0
2.88,0.20899946381598364,0.20899946381598364,0.20899946381598364,0.20899946381598364,0.20899946381598364,0.0
2.9,0.2038895009531567,0.2038895009531567,0.2038895009531567,0.2038895009531567,0.2038895009531567,0.0
2.92,0.19880947145552041,0.19880947145552041,0.19880947145552041,0.19880947145552041,0.19880947145552041,0.0
2.94,0.19377948811621692,0.19377948811621692,0.19377948811621692,0.19377948811621692,0.19377948811621692,0.0
2.96,0.18881735572862185,0.18881735572862185,0.18881735572862185,0.18881735572862185,0.18881735572862185,0.0
2.98,0.18398823217756993,0.18398823217756993,0.18398823217756993,0.18398823217756993,0.18398823217756993,0.0
3.0,0.17925278637321215,0.17925278637321215,0.17925278637321215,0.17925278637321215,0.17925278637321215,0.0
3.02,0.1746199421903767,0.1746199421903767,0.1746199421903767,0.1746199421903767,0.1746199421903767,0.0
3.04,0.17009985994528887,0.17009985994528887,0.17009985994528887,0.17009985994528887,0.17009985994528887,0.0
3.06,0.1657009752275984,0.1657009752275984,0.1657009752275984,0.1657009752275984,0.1657009752275984,0.0
3.08,0.16143012684033994,0.16143012684033994,0.16143012684033994,0.16143012684033994,0.16143012684033994,0.0
3.1,0.15730377026203965,0.15730377026203965,0.15730377026203965,0.15730377026203965,0.15730377026203965,0.0
3.12,0.15332569686715689,0.15332569686715689,0.15332569686715689,0.15332569686715689,0.15332569686715689,0.0
3.14,0.14948428052457138,0.14948428052457138,0.14948428052457138,0.14948428052457138,0.14948428052457138,0.0
3.16,0.14578156729308842,0.14578156729308842,0.14578156729308842,0.14578156729308842,0.14578156729308842,0.0
3.18,0.142218590139917,0.142218590139917,0.142218590139917,0.142218590139917,0.142218590139917,0.0
3.2,0.13879547605248463,0.13879547605248463,0.13879547605248463,0.13879547605248463,0.13879547605248463,0.0
3.22,0.13551154754085232,0.13551154754085232,0.13551154754085232,0.13551154754085232,0.13551154754085232,0.0
3.24,0.13236541826190887,0.13236541826190887,0.13236541826190887,0.13236541826190887,0.13236541826190887,0.0
3.2600000000000002,0.12935508261203862,0.12935508261203862,0.12935508261203862,0.12935508261203862,0.12935508261203862,0.0
3.2800000000000002,0.12647799923229616,0.12647799923229616,0.12647799923229616,0.12647799923229616,0.12647799923229616,0.0
3.3000000000000003,0.12373116845122609,0.12373116845122609,0.12373116845122609,0.12373116845122609,0.12373116845122609,0.0
3.3200000000000003,0.12111120375711772,0.12111120375711772,0.12111120375711772,0.12111120375711772,0.12111120375711772,0.0
3.3400000000000003,0.11861439744544583,0.11861439744544583,0.11861439744544583,0.11861439744544583,0.11861439744544583,0.0
3.36,0.1162367806300529,0.1162367806300529,0.1162367806300529,0.1162367806300529,0.1162367806300529,0.0
3.38,0.11397417783972015,0.11397417783972015,0.11397417783972015,0.11397417783972015,0.11397417783972015,0.0
3.4,0.11182225644648343,0.11182225644648343,0.11182225644648343,0.11182225644648343,0.11182225644648343,0.0
3.42,0.10977657118955464,0.10977657118955464,0.10977657118955464,0.10977657118955464,0.10977657118955464,0.0
3.44,0.1078326040700701,0.1078326040700701,0.1078326040700701,0.1078326040700701,0.1078326040700701,0.0
3.46,0.10598579989806718,0.10598579989806718,0.10598579989806718,0.10598579989806718,0.10598579989806718,0.0
3.48,0.10423159777492426,0.10423159777492426,0.10423159777492426,0.10423159777492426,0.10423159777492426,0.0
3.5,0.10256545879279619,0.10256545879279619,0.10256545879279619,0.10256545879279619,0.10256545879279619,0.0
3.52,0.10098289022786804,0.10098289022786804,0.10098289022786804,0.10098289022786804,0.10098289022786804,0.0
3.54,0.09947946649725134,0.09947946649725134,0.09947946649725134,0.09947946649725134,0.09947946649725134,0.0
3.56,0.09805084714049946,0.09805084714049946,0.09805084714049946,0.09805084714049946,0.09805084714049946,0.0
3.58,0.09669279207641068,0.09669279207641068,0.09669279207641068,0.09669279207641068,0.09669279207641068,0.0
3.6,0.09540117437448532,0.09540117437448532,0.09540117437448532,0.09540117437448532,0.09540117437448532,0.0
3.62,0.0941719907683335,0.0941719907683335,0.0941719907683335,0.0941719907683335,0.0941719907683335,0.0
3.64,0.09300137012583404,0.09300137012583404,0.09300137012583404,0.09300137012583404,0.09300137012583404,0.0
3.66,0.09188558007807737,0.09188558007807737,0.09188558007807737,0.09188558007807737,0.09188558007807737,0.0
3.68,0.09082103199636274,0.09082103199636274,0.09082103199636274,0.09082103199636274,0.09082103199636274,0.0
3.7,0.0898042844937895,0.0898042844937895,0.0898042844937895,0.0898042844937895,0.0898042844937895,0.0
3.72,0.08883204561556317,0.08883204561556317,0.08883204561556317,0.08883204561556317,0.08883204561556317,0.0
3.74,0.08790117386998639,0.08790117386998639,0.08790117386998639,0.08790117386998639,0.08790117386998639,0.0
3.7600000000000002,0.08700867824038254,0.08700867824038254,0.08700867824038254,0.08700867824038254,0.08700867824038254,0.0
3.7800000000000002,0.08615171730695204,0.08615171730695204,0.08615171730695204,0.08615171730695204,0.08615171730695204,0.0
3.8000000000000003,0.08532759759682057,0.08532759759682057,0.08532759759682057,0.08532759759682057,0.08532759759682057,0.0
3.8200000000000003,0.08453377127030884,0.08453377127030884,0.08453377127030884,0.08453377127030884,0.08453377127030884,0.0
3.8400000000000003,0.08376783324181662,0.08376783324181662,0.08376783324181662,0.08376783324181662,0.08376783324181662,0.0
3.86,0.0830275178246258,0.0830275178246258,0.0830275178246258,0.0830275178246258,0.0830275178246258,0.0
3.88,0.08231069498039234,0.08231069498039234,0.08231069498039234,0.08231069498039234,0.08231069498039234,0.0
3.9,0.08161536624614045,0.08161536624614045,0.08161536624614045,0.08161536624614045,0.08161536624614045,0.0
3.92,0.08093966040415045,0.08093966040415045,0.08093966040415045,0.08093966040415045,0.08093966040415045,0.0
3.94,0.08028182895325212,0.08028182895325212,0.08028182895325212,0.08028182895325212,0.08028182895325212,0.0
3.96,0.07964024143365737,0.07964024143365737,0.07964024143365737,0.07964024143365737,0.07964024143365737,0.0
3.98,0.0790133806515945,0.0790133806515945,0.0790133806515945,0.0790133806515945,0.0790133806515945,0.0
4.0,0.07839983784459918,0.07839983784459918,0.07839983784459918,0.07839983784459918,0.07839983784459918,0.0
4.02,0.07779830782335778,0.07779830782335778,0.07779830782335778,0.07779830782335778,0.07779830782335778,0.0
4.04,0.0772075841214613,0.0772075841214613,0.0772075841214613,0.0772075841214613,0.0772075841214613,0.0
4.06,0.07662655418029818,0.07662655418029818,0.07662655418029818,0.07662655418029818,0.07662655418029818,0.0
4.08,0.07605419459254274,0.07605419459254274,0.07605419459254274,0.07605419459254274,0.07605419459254274,0.0
4.1,0.07548956642429347,0.07548956642429347,0.07548956642429347,0.07548956642429347,0.07548956642429347,0.0
4.119999999999999,0.07493181063282021,0.07493181063282021,0.07493181063282021,0.07493181063282021,0.07493181063282021,0.0
4.14,0.07438014359410362,0.07438014359410362,0.07438014359410362,0.07438014359410362,0.07438014359410362,0.0
4.159999999999999,0.0738338527518466,0.0738338527518466,0.0738338527518466,0.0738338527518466,0.0738338527518466,0.0
4.18,0.07329229239739726,0.07329229239739726,0.07329229239739726,0.07329229239739726,0.07329229239739726,0.0
4.199999999999999,0.07275487958802046,0.07275487958802046,0.07275487958802046,0.07275487958802046,0.07275487958802046,0.0
4.22,0.0722210902091765,0.0722210902091765,0.0722210902091765,0.0722210902091765,0.0722210902091765,0.0
4.239999999999999,0.07169045518488432,0.07169045518488432,0.07169045518488432,0.07169045518488432,0.07169045518488432,0.0
4.26,0.07116255683886215,0.07116255683886215,0.07116255683886215,0.07116255683886215,0.07116255683886215,0.0
4.279999999999999,0.07063702540789786,0.07063702540789786,0.07063702540789786,0.07063702540789786,0.07063702540789786,0.0
4.3,0.07011353570785704,0.07011353570785704,0.07011353570785704,0.07011353570785704,0.07011353570785704,0.0
4.319999999999999,0.0695918039517784,0.0695918039517784,0.0695918039517784,0.0695918039517784,0.0695918039517784,0.0
4.34,0.06907158471872771,0.06907158471872771,0.06907158471872771,0.06907158471872771,0.06907158471872771,0.0
4.359999999999999,0.06855266807138012,0.06855266807138012,0.06855266807138012,0.06855266807138012,0.06855266807138012,0.0
4.38,0.06803487681971962,0.06803487681971962,0.06803487681971962,0.06803487681971962,0.06803487681971962,0.0
4.3999999999999995,0.06751806392775897,0.06751806392775897,0.06751806392775897,0.06751806392775897,0.06751806392775897,0.0
4.42,0.06700211005975945,0.06700211005975945,0.06700211005975945,0.06700211005975945,0.06700211005975945,0.0
4.4399999999999995,0.06648692126211654,0.06648692126211654,0.06648692126211654,0.06648692126211654,0.06648692126211654,0.0
4.46,0.06597321242129946,0.06597321242129946,0.06597321242129946,0.06597321242129946,0.06597321242129946,0.0
4.4799999999999995,0.06546327367853197,0.06546327367853197,0.06546327367853197,0.06546327367853197,0.06546327367853197,0.0
4.5,0.06495389989769419,0.06495389989769419,0.06495389989769419,0.06495389989769419,0.06495389989769419,0.0
4.52,0.06444507404048372,0.06444507404048372,0.06444507404048372,0.06444507404048372,0.06444507404048372,0.0
4.54,0.06393679508435442,0.06393679508435442,0.06393679508435442,0.06393679508435442,0.06393679508435442,0.0
4.56,0.06342907641372023,0.06342907641372023,0.06342907641372023,0.06342907641372023,0.06342907641372023,0.0
4.58,0.06292194431510496,0.06292194431510496,0.06292194431510496,0.06292194431510496,0.06292194431510496,0.0
4.6,0.06241543657170822,0.06241543657170822,0.06241543657170822,0.06241543657170822,0.06241543657170822,0.0
4.62,0.06190960115283219,0.06190960115283219,0.06190960115283219,0.06190960115283219,0.06190960115283219,0.0
4.64,0.06140449499371787,0.06140449499371787,0.06140449499371787,0.06140449499371787,0.06140449499371787,0.0
4.659999999999999,0.06090018286140626,0.06090018286140626,0.06090018286140626,0.06090018286140626,0.06090018286140626,0.0
4.68,0.06039673630229112,0.06039673630229112,0.06039673630229112,0.06039673630229112,0.06039673630229112,0.0
4.699999999999999,0.05989423266720975,0.05989423266720975,0.05989423266720975,0.05989423266720975,0.05989423266720975,0.0
4.72,0.05939275420993596,0.05939275420993596,0.05939275420993596,0.05939275420993596,0.05939275420993596,0.0
4.739999999999999,0.05889238725515028,0.05889238725515028,0.05889238725515028,0.05889238725515028,0.05889238725515028,0.0
4.76,0.05839322143202211,0.05839322143202211,0.05839322143202211,0.05839322143202211,0.05839322143202211,0.0
4.779999999999999,0.05789534896970481,0.05789534896970481,0.05789534896970481,0.05789534896970481,0.05789534896970481,0.0
4.8,0.05739886405115979,0.05739886405115979,0.05739886405115979,0.05739886405115979,0.05739886405115979,0.0
4.819999999999999,0.056903862221893,0.056903862221893,0.056903862221893,0.056903862221893,0.056903862221893,0.0
4.84,0.056410439850274816,0.056410439850274816,0.056410439850274816,0.056410439850274816,0.056410439850274816,0.0
4.859999999999999,0.05591869363630257,0.05591869363630257,0.05591869363630257,0.05591869363630257,0.05591869363630257,0.0
4.88,0.055428720165763286,0.055428720165763286,0.055428720165763286,0.055428720165763286,0.055428720165763286,0.0
4.8999999999999995,0.05494061550692758,0.05494061550692758,0.05494061550692758,0.05494061550692758,0.05494061550692758,0.0
4.92,0.05445447484699252,0.05445447484699252,0.05445447484699252,0.05445447484699252,0.05445447484699252,0.0
4.9399999999999995,0.05397039216566032,0.05397039216566032,0.05397039216566032,0.05397039216566032,0.05397039216566032,0.0
4.96,0.053488459943364104,0.053488459943364104,0.053488459943364104,0.053488459943364104,0.053488459943364104,0.0
4.9799999999999995,0.053010311621458285,0.053010311621458285,0.053010311621458285,0.053010311621458285,0.053010311621458285,0.0
5.0,0.052535672678680846,0.052535672678680846,0.052535672678680846,0.052535672678680846,0.052535672678680846,0.0
5.02,0.052063365786748673,0.052063365786748673,0.052063365786748673,0.052063365786748673,0.052063365786748673,0.0
5.04,0.051593476195560914,0.051593476195560914,0.051593476195560914,0.051593476195560914,0.051593476195560914,0.0
5.06,0.051126086697807493,0.051126086697807493,0.051126086697807493,0.051126086697807493,0.051126086697807493,0.0
5.08,0.05066127749325803,0.05066127749325803,0.05066127749325803,0.05066127749325803,0.05066127749325803,0.0
5.1,0.050199126073826726,0.050199126073826726,0.050199126073826726,0.050199126073826726,0.050199126073826726,0.0
5.12,0.04973970712780934,0.04973970712780934,0.04973970712780934,0.04973970712780934,0.04973970712780934,0.0
5.14,0.04928309246178511,0.04928309246178511,0.04928309246178511,0.04928309246178511,0.04928309246178511,0.0
5.159999999999999,0.04882935093873391,0.04882935093873391,0.04882935093873391,0.04882935093873391,0.04882935093873391,0.0
5.18,0.0483785484310524,0.0483785484310524,0.0483785484310524,0.0483785484310524,0.0483785484310524,0.0
