T,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,th12,th13,th14,th15,th16,th17,th18,th19,th20,th21,th22,th23,th24,th25,th26,th27,th28,th29,th30,th31,th32,th33,th34,th35,th36,th37,th38,th39,th40,th41,th42,th43,th44
0.99,0.025725569956232503,0.021180017665570795,0.020313582628028078,0.027598906338464135,0.028235614935542958,0.03377535332640079,0.014595573178440322,0.010124492109748041,0.023385690437147767,0.019354859405720976,0.010314302322060466,0.014444798735745808,0.021121878321262937,0.02007425612129621,0.017036155055764134,0.013139411619380939,0.02513238662312281,0.012565600409674128,0.01828069234837103,0.01162293441550514,0.013192444511583844,0.013902778823931355,0.017917926007481332,0.013477205324133304,0.008572812219598845,0.012214489345238003,0.024438851541025253,0.01343451621454725,0.0222176416950091,0.017425625728598588,0.011137944510414314,0.01052445745969932,0.01665917271508536,0.020874304056204336,0.019268057752091915,0.01826674539606621,0.025994535400540177,0.032909673081623035,0.02557126811030275,0.031424642423227664,0.012561280488453607,0.0310857431572384,0.02147758148785991,0.03438673844381747
1.0,0.0257920300634369,0.02132648150833074,0.02011214798609208,0.027964577153716804,0.02858901814916924,0.033764469859265824,0.015479086890563477,0.010674423168703736,0.021370376874568078,0.019587199822980038,0.01059013154452038,0.01535622816526875,0.02072315324661922,0.020065799909441323,0.01687147745600906,0.013526669035371185,0.02535083100870349,0.01281331860413354,0.018637082920279085,0.011599238191725003,0.013253949360949955,0.014254126456220487,0.01795526460144599,0.013193043395874068,0.009098919813921618,0.012272911781993726,0.024273790829075693,0.013708650801074335,0.022160326444979755,0.017690225769039912,0.011512715546447876,0.01090028324764907,0.01711175391202952,0.02093125843690948,0.01971079060879484,0.018950121405829422,0.026411931982284007,0.032427500735654015,0.025069468681176134,0.03141534344816375,0.012750319739750151,0.030119934515914822,0.021729448590422053,0.03557728289167255
1.01,0.02588952317039652,0.021532867806418467,0.019867213523840868,0.028240062259657833,0.028848870108420927,0.03373924816797966,0.016363024427318143,0.011231409967727533,0.019355959083780436,0.019589074743620087,0.010853568709235643,0.01628168679472953,0.020434886290635654,0.02008038393436061,0.01687385379002513,0.013948093431697063,0.025523074509404924,0.013037017301168397,0.018900435194488453,0.011612531518444722,0.013223458467664095,0.014574172284809983,0.017823448318809477,0.013194846209525053,0.00957595721112985,0.012343055176799024,0.024340122445261618,0.013993458597958882,0.02197627823034264,0.017947212312060205,0.012013074147871578,0.011245361025282575,0.01763085712670463,0.02076818676583742,0.020152936132973098,0.01955238941493683,0.026868051600525557,0.03186326133242539,0.024409281391299737,0.03150078749814953,0.01290658324551104,0.02894912841881309,0.021948841517527712,0.03657816820869953
1.02,0.02601241319021486,0.02177963734957889,0.019588366449402192,0.028429716597425745,0.028994193594345595,0.03368282462981588,0.017246650477648045,0.01178936244164106,0.01792737102753269,0.01935485727555477,0.011103082341562173,0.017199379192153585,0.020308059489544717,0.02000898603220167,0.017060964869726154,0.014394874603902975,0.02564985907747159,0.013226595641151206,0.019076768840507165,0.011662034024171626,0.01317317805890385,0.014886750533754127,0.017545664895719165,0.01311439253455107,0.01000156089228089,0.012444413554709743,0.024089177543809508,0.014282938909713478,0.021730557122299127,0.018107674580035725,0.012581231244356837,0.011577403179719543,0.018232007062329015,0.02044528023910132,0.020573019348879222,0.020163728685094404,0.027254939640788362,0.031199356765255804,0.023641160234632298,0.031664409521871856,0.01302719455931693,0.02762264903376355,0.022133448240076386,0.03738389729888269
1.03,0.026148344469526297,0.022087978639304236,0.019309252954010033,0.028540141245485373,0.02908179336115046,0.03359537537791952,0.01810681009225361,0.01234845585803642,0.01727763999900177,0.018988612114541906,0.011337039273753501,0.018103914695531065,0.020370032987865834,0.0199090475252791,0.017414074275143892,0.014860009283873685,0.025732724828952693,0.013378618165519303,0.019172101983171253,0.011752424926115524,0.013089902508362462,0.015135068096287957,0.01714948522835309,0.012996737989643587,0.010373274598470891,0.012593041094187202,0.023561420142582126,0.014577186800792874,0.02141822512086519,0.018196077279158795,0.013167620167932553,0.011914566627225655,0.018919593549342948,0.020040307291100543,0.020902148117678907,0.020661240976504403,0.0274796503423717,0.030426189426495963,0.023077464342919567,0.03188724468184663,0.013121588982349271,0.02627004246356378,0.022281287771150623,0.03799192906414013
1.04,0.02627229682415737,0.022414726171817403,0.019029296009771865,0.02858032346254494,0.029047065542865336,0.03348383017357602,0.018948169878853782,0.01291266169565178,0.01763965562206205,0.018567082997789135,0.011553888955047512,0.018979624637262507,0.02062370855339473,0.019865300671511352,0.017918563713219638,0.015349256716987178,0.025773748450906506,0.013696955030964075,0.01921603660235322,0.011874888917161782,0.012982568341989381,0.015348835174200074,0.01666031568525709,0.012884728803356973,0.010692196808199316,0.012799649136333363,0.02280942620375153,0.014876360514372406,0.020992044740178198,0.01824078558451856,0.013744990790666206,0.012272695772602808,0.019668966614391752,0.01963795507532704,0.02120009162861251,0.021167048821944808,0.027494486403668875,0.029529732556812315,0.02372368601886425,0.03221339679667405,0.013180547400596794,0.02609807259441849,0.02239072775056465,0.0384025510566497
1.05,0.026379375985657223,0.0227678260595214,0.018751637762816832,0.028574717585696074,0.028916587879417744,0.03335418770749518,0.019767489242808255,0.013475682874984421,0.01822645066544826,0.01815984654817013,0.011752363416122109,0.019817034284363707,0.021049515611343238,0.019824914398209305,0.01855183352048745,0.015889590749647523,0.025775320543892297,0.014031648474601791,0.019281938546196104,0.01202407977749763,0.01291342021504258,0.015521051708110597,0.01650270517967368,0.012815956889267864,0.010956070808915272,0.013071613905712043,0.022276778273471718,0.015177403600897905,0.02046385809429006,0.01830771873691276,0.014305312982378669,0.012669486672140903,0.02048801946127328,0.019312320574690504,0.021462005657366768,0.021570337621481413,0.02728529481679626,0.028513370696974828,0.024143632093772745,0.032771236601960296,0.013218115943210913,0.02580620379400078,0.02246460425483621,0.03861870582667259
1.06,0.026504337874561575,0.02313699578471349,0.01848686743763993,0.028515706451235613,0.02870264303725457,0.033211518536814824,0.020554040208937988,0.014036834668057607,0.018686095421528763,0.01779758292270974,0.011931654604265938,0.020608021670613697,0.021618150163132385,0.01976024016215164,0.019285407415647122,0.01649916401700615,0.025739987844804683,0.014463425025846332,0.019430920233444757,0.012192181486760264,0.01288203414585627,0.015673205616613478,0.01710950381278296,0.012816672122523647,0.011174215264589062,0.01340775433526057,0.021837852206349456,0.015479829939807725,0.01988877222008946,0.018407327012511306,0.014856921592434593,0.013118411495024815,0.02136513927746745,0.019155878982371026,0.021614037490319163,0.02197967520355461,0.026853163947595286,0.02738483742547265,0.02435068296005142,0.03326304593727935,0.013222666078026947,0.02539918517835692,0.022499146140711582,0.038645717892257674
1.07,0.02662239811080527,0.023507280302179606,0.018243142377092195,0.02840812429447467,0.02836929740535808,0.03305821575891272,0.021307689970478657,0.0145945277308798,0.018944786003455866,0.017483122587438584,0.012091521327588013,0.021346332711831114,0.022265761842062453,0.019658137385296873,0.020087495778265657,0.017211397568605222,0.02567037735127403,0.014883286089483135,0.01957687583612378,0.01237916214645464,0.012896764297966714,0.015774463711181106,0.018193356958502813,0.01289947411452995,0.011349369063757758,0.013806886477745434,0.021371376589958586,0.015783721681461044,0.019274711970706997,0.01851618027192853,0.01541923177415292,0.0136264815234211,0.022558565584799455,0.01913194987910853,0.02176627861513006,0.022293897640403234,0.026206425332462844,0.02757810719908767,0.024351986903270433,0.0336455632107039,0.013211827212221906,0.02648764089388544,0.022493701354107602,0.03849096154971758
1.08,0.026751921278260513,0.023891736438021918,0.01802602289596802,0.028255521133958048,0.027980771582434238,0.03289462030567245,0.022027382034616926,0.015146926681502583,0.018981790590168586,0.01723505256169088,0.012232299326596538,0.022026149025195268,0.0229321195227658,0.019510445770868443,0.02092565636975975,0.018060226136743567,0.02556919601454794,0.015292702039559613,0.01978240750103172,0.012575095848943152,0.01297586392563028,0.01590621779125949,0.01920345626544345,0.013086823900128644,0.011489149134641094,0.014258857734044986,0.020871819165112417,0.01622008237980938,0.018584320448671685,0.018635172859751976,0.016015603016770213,0.014195410671881365,0.023730108636338527,0.019245362498301357,0.021837705177354384,0.022622945769444625,0.02534508266788206,0.027722493481316328,0.02416636565981422,0.033901134912836556,0.013169214329799485,0.027623750281826252,0.022447852112650036,0.03816351777774899
1.09,0.026926341580733815,0.02426307621035597,0.017840113092136685,0.02807551706390827,0.027485162657082205,0.03272192071550828,0.022711561896866808,0.0157752657390409,0.018815054195411993,0.017041967453248,0.012354848972691635,0.02263924676702483,0.023557291219866758,0.019333303494156753,0.021769203390708307,0.019039996649465714,0.025439268676623245,0.01569530743319456,0.02028235074265742,0.012754661606895958,0.013132245147687021,0.016000502439018426,0.02009594425049497,0.013792175814259768,0.011601239639879971,0.014753288435399605,0.020480235296395154,0.016601867360002517,0.017834572785828073,0.018753366956503262,0.016666219470071426,0.014816443964803293,0.024807152516477325,0.019363802328625838,0.021874659636457787,0.022862634106225535,0.02426780477802713,0.027811876203405708,0.023826253787493087,0.0340323942554542,0.013121690563674663,0.028471254729598994,0.022361300955087676,0.03767387555740983
1.1,0.027125007860226855,0.02464469011567924,0.017688440505287693,0.02787357658705724,0.026910283877301964,0.03254230757516768,0.023359666553117282,0.016376142792074506,0.01847879950903192,0.01683294065345081,0.012460463091606278,0.02318090772891699,0.02408598544120197,0.01910653515042782,0.022603611918695674,0.0201543027968352,0.0252857019994715,0.016091823523424906,0.020781241482359453,0.01288867656593209,0.013373745895301263,0.016067362519243632,0.020834513250269936,0.014600740490590836,0.011693053064635629,0.015274584743650907,0.02053637001956211,0.01690666389965307,0.017046971776428253,0.018850170649065703,0.017382996895275896,0.015474864909504364,0.025683065419773467,0.020533020181719916,0.021872969971296997,0.023122578173302957,0.022990973131280436,0.027856530985573964,0.023372375566186,0.03404804119342824,0.013051827090730217,0.028967130015080295,0.02223887865280211,0.03703450119589471
1.11,0.027393687028936787,0.025007577320668366,0.017564411511892693,0.0276339145968166,0.02626437724866282,0.032357901729376616,0.023976155971966624,0.016841194040889566,0.018033668562509503,0.016509509704903974,0.012550746277342113,0.023647677823524962,0.024471772289675453,0.019195821628893803,0.023418769272183657,0.021387337586047852,0.025111077662502073,0.01648300867602343,0.021256781161975737,0.01295864342408731,0.013703296974451613,0.01617840965982157,0.02183109074965086,0.015489339806976662,0.011771443735489946,0.01580216083703335,0.020589082948457627,0.017129582000315433,0.01624805550605697,0.018956246270438036,0.018169434475470862,0.016152866993325164,0.026255381795513445,0.021830789032897254,0.021857141302387778,0.02330676762329227,0.022131734877771057,0.02785730769234911,0.022867677139865268,0.033950794496566135,0.013159550608414759,0.029095949721861254,0.022082642730402363,0.036258343151276275
1.12,0.027701375788439734,0.0253714025304259,0.01746576242255671,0.027370726113559018,0.0255271501570347,0.03217426913461952,0.02456764090536719,0.017288963396543205,0.0183984978258901,0.016028112017816988,0.01262749657876987,0.024037472451646957,0.02468352429627948,0.019569555441480056,0.024179437148594614,0.022705605155765862,0.024916798522655614,0.016870266154887112,0.021681678528375846,0.012958540767182983,0.014118748898370618,0.016281053049669304,0.02283453943221639,0.016432995112355957,0.011952542850794935,0.016314651651686243,0.02063603076854321,0.017372140246091076,0.015469070696024215,0.019009952285265218,0.019011441566124606,0.016830841418962805,0.02647238240405813,0.023014106991251945,0.02217123342692134,0.023504775419748186,0.021712063145328194,0.027819779111355872,0.02263434331734059,0.03373598855679707,0.014021507599061272,0.02886440670009403,0.022348955454515766,0.035358256209529135
1.1300000000000001,0.02806788164199246,0.02571691808195529,0.01738924686357343,0.027097538397170155,0.02474453902076627,0.032220907840145765,0.02512032365462992,0.01779783237683689,0.019047562766554005,0.015429171095801263,0.012692614804458078,0.02434966728084637,0.024691709117101758,0.020079352666706782,0.024918312720282606,0.024079297219088653,0.024706153903425773,0.01725573308240579,0.022027110509509614,0.012885040192588655,0.014620546235712364,0.016383075447697532,0.023684624466990135,0.017408878545086347,0.012156539274533931,0.016783839854826586,0.020677096496814366,0.01774150864530112,0.01504509678182923,0.01896808518211973,0.01989559027760011,0.017488965638254462,0.026254596329934016,0.024015656886833204,0.02252421755587852,0.023652293352208916,0.02100029974399258,0.027747455674306972,0.022552722474146022,0.03340048644754556,0.014829126364809982,0.028342641746175703,0.022659386513961047,0.035188653084999695
1.1400000000000001,0.02847302796202628,0.026046211665485163,0.017331185735085384,0.026792610818420867,0.024235189509443054,0.03221591938680465,0.025948753434759612,0.018291379566232092,0.019616196381514153,0.015088858877176935,0.012750483028775472,0.024585121563004776,0.02448824495805956,0.020707120386665286,0.02559039032358411,0.025473847460617198,0.024482531672097085,0.017641385401713987,0.02227874384946761,0.01315506946188903,0.01520944849068195,0.016492219547344342,0.02436784032091923,0.01839299245041175,0.012618888526331478,0.01718137152316724,0.020712032075852718,0.018383938372501164,0.01478669590320612,0.01881444793240674,0.02079527987187497,0.018108874395974205,0.025646540506671697,0.02475545888023699,0.02281901670901633,0.023788220850137917,0.02033352627412068,0.027641391368042046,0.02253168139871901,0.03295432492378167,0.015576485038861308,0.0276006382984636,0.022959193421286956,0.03524643730073636
1.1500000000000001,0.028896124924225847,0.02636236710522315,0.017287987685342825,0.026483476912434748,0.02404653149232787,0.032194409443927194,0.026626905102241857,0.01884325185216203,0.02011974818925401,0.014920408898116194,0.012800744602070797,0.024761784078298408,0.024088239311448694,0.021424684718493105,0.026232478020614448,0.02686750299716674,0.024249349175061413,0.018025494488562454,0.02241115530593642,0.013602319896728197,0.015853987148798886,0.016658543686876345,0.024882008075682267,0.019363193770286877,0.013528575047054138,0.0174827242396516,0.020749975929746495,0.01889380735345106,0.014377568750041541,0.01858342548763173,0.02168649512067941,0.01867622701762141,0.024710741671266648,0.02521658971042091,0.023099469561856465,0.023914231213964885,0.021606080259413685,0.02750394929256044,0.022608275576193906,0.032427220918319975,0.01625961708774043,0.026735591185344618,0.023237135651647037,0.03578063576381097
1.1600000000000001,0.029344296172016664,0.02664304576874709,0.017256604886806536,0.026161044210131948,0.02382295103003317,0.03210940308949167,0.027110157273229532,0.01939209848740514,0.020555830943353517,0.015293161898012497,0.012844660653374603,0.02596629843671305,0.023504977083897437,0.022195971749016892,0.026818128392669283,0.028214365959267147,0.0240099821839147,0.018408049979499165,0.022429705759411653,0.013961989878789613,0.01653184090492768,0.016839409650444448,0.025227133994941975,0.02029735058251838,0.014616269338896114,0.017660449723074838,0.02078145201158193,0.019264650171421482,0.013817955248789917,0.018272818880756634,0.022546106314083613,0.019178680224750878,0.023548563705036628,0.02538986706408741,0.023315581362223742,0.023988325414887098,0.022758783762027897,0.027329868863943958,0.022770207527543242,0.03186672023526598,0.016878144069235917,0.0258469273147517,0.023504129878691882,0.03621983433004375
1.17,0.029769758338186274,0.026908916700037918,0.017415523490885022,0.02582708764339911,0.023602785211421094,0.032012826936689553,0.02738814118409056,0.019915969219779527,0.02093569165075823,0.016642059698781023,0.012884580538950344,0.027006129250418693,0.02287959542955335,0.022979793127291682,0.027358492099702293,0.029467491074332677,0.023767697513197485,0.018791699069750634,0.02306460289282665,0.014365624737000609,0.01721743179201216,0.017024949015923854,0.025414698390145377,0.02117718078262606,0.01564066341310556,0.018405879525811658,0.020805351849692084,0.019500666903759706,0.013512072460084632,0.01786156197225519,0.023355311716435175,0.019606643438940138,0.022249866390801083,0.02532970536276403,0.023541915330511365,0.0241025520091585,0.02377645899649799,0.027115594784281674,0.02296703398581768,0.03134151178246761,0.01743796703790546,0.025526646873908758,0.02375215280066986,0.036516963057795025
1.18,0.03015542366411344,0.027138756468401082,0.017612182816391972,0.02550179966901564,0.023347324285564575,0.03186311485016446,0.027452762374161905,0.020411498919107342,0.021280878466270848,0.017869871527110434,0.012923001732024257,0.027878732770521802,0.022441349112410615,0.023733996055027084,0.027865014111146478,0.03061709791337008,0.023525578472715365,0.019174274769097128,0.02399687086961233,0.014832305215465299,0.017947540216667234,0.01720816689604722,0.025455433042076,0.02198526511722048,0.01657823850247412,0.019245133510793978,0.020821118113832825,0.01960034798639844,0.013667843147270448,0.017387979310250837,0.024098416428854495,0.019956694917556517,0.02093825717415408,0.025116069416472903,0.023740804142266612,0.024149241751750754,0.024634519756372913,0.026858955821538345,0.023116173583589476,0.030899757759282942,0.01794892086579928,0.02550207027090893,0.023989786952924932,0.03666717397796761
1.19,0.030500167511844457,0.027324486668884346,0.017807717285977083,0.025169875082392285,0.023183460483252843,0.031678392480254745,0.02732955154880932,0.02087588614640403,0.02160824703104631,0.018926709357464527,0.013619000714089974,0.028690193465187693,0.021927879355934998,0.024460609525751516,0.028417624288103804,0.031614044367490955,0.02328643740844834,0.01955381326818337,0.024830153793763403,0.01555230535481976,0.01865492143031875,0.01741028408986167,0.025369003847830456,0.022708715706408627,0.01741784377087923,0.019910372414359775,0.02082971988383981,0.01980305800280581,0.013965433291565195,0.016900234548889018,0.02476533083861588,0.020230401881284082,0.02171131766998457,0.024837759194291875,0.02389998154296999,0.024229772599393143,0.02532730545425503,0.02655922086561855,0.02359103897751118,0.030595435232407965,0.018432663808533617,0.02550427975837831,0.02421056019725358,0.03666541027976003
1.2,0.03077296694279219,0.02748547500751107,0.017986259538840577,0.02485896602550449,0.023354696535818842,0.03147096877752887,0.027438033478649294,0.021306929966235837,0.021905126580820243,0.019778636377838325,0.014356699187601277,0.029465060679972233,0.02135534050706637,0.02508382176046183,0.028867007918887532,0.03242758743993857,0.023052734626032682,0.019934629353822085,0.025540375083893348,0.016323778282428966,0.01933707310477907,0.018275526414001125,0.025167990081347968,0.023339527566880874,0.018147872698218926,0.020380347597457424,0.020837343453011616,0.02015672981120506,0.014729386947848935,0.016399159397365994,0.025351363419835366,0.020438077136139574,0.0225993463714792,0.024575002558445382,0.024210783582683446,0.024270094199882377,0.025844901548348672,0.0262175425553849,0.02400173575577024,0.03043657598537952,0.018921759703647907,0.025579470271420917,0.024422278681105785,0.036514641283035006
1.21,0.030953315460506177,0.02760168133045172,0.01814751064806338,0.024557427751010365,0.02351369214498661,0.031213727939566067,0.027532540339980933,0.021702970682281664,0.02212368639190584,0.020394687088885987,0.015071833656504552,0.030111561751372386,0.020765124735607213,0.025606118037092764,0.0291720304812328,0.03302434466299919,0.022826537873519914,0.020310637037631647,0.026118199465101476,0.017086258417116664,0.02001873044704114,0.019151947266824926,0.02486678196267065,0.023871670481264207,0.01876394669281659,0.02064568108366833,0.020835120407827486,0.02050926770228795,0.01548994595703933,0.015926081089749397,0.025855588216862693,0.02058697723724057,0.02341146990021776,0.02441147659362062,0.024701754142839538,0.02430448577140743,0.026191037238704612,0.02583798884780196,0.024241752974962984,0.030415783877194118,0.01940101212981885,0.025726158361942093,0.024618241965609196,0.03621822616714237
1.22,0.031031014906789226,0.02766852074576809,0.018296952893951137,0.024279839267623213,0.02367778155903612,0.030944152680238358,0.027573207389063166,0.022062870705143876,0.022202395726475446,0.020743593414821578,0.015756381354426058,0.030632569766770455,0.020197575298797798,0.025994864724679812,0.02943166729544858,0.033368562660563324,0.02298861959766433,0.02068704271803473,0.02655933661129687,0.017835676127985162,0.02064490869915833,0.02001022406907745,0.024475749271931056,0.02430325070710573,0.019261938860562103,0.020708748397336198,0.020822621559010025,0.02086018051288067,0.016215181628521744,0.01552022220497866,0.026279832497742798,0.0206894408937292,0.02418155048909351,0.02437707828307523,0.025134208414062737,0.024335659059722112,0.026357421311026513,0.025424611570144542,0.024275137523644956,0.030507693562070944,0.019855529148933314,0.025934352905484636,0.02480720622781737,0.03579614807350372
1.23,0.03100078741308159,0.027703579350809842,0.018451875496657,0.024034927605200013,0.023829077314480158,0.030647595902177874,0.027567109960434544,0.022386250285209346,0.0221497892646786,0.020821535636868352,0.01640940301243418,0.031032568328877096,0.01969324648230074,0.02626263989583001,0.02969997536218635,0.0334366891939381,0.023154853424852635,0.021059439281044787,0.02687303508026389,0.01856835931956804,0.021272732203941616,0.020808754886889512,0.02400062055419528,0.024635610901758618,0.019638060594453152,0.02058331606854737,0.020799508224656624,0.021208347214952933,0.016873804049568845,0.015322289601627983,0.026627759753669464,0.02076179711592945,0.024870234511357097,0.024465541329648587,0.025523076077289406,0.024322174192878875,0.02633922300994789,0.024981371747747443,0.02410355079856923,0.030670362957528275,0.020260672934633107,0.026176807884813223,0.024980304594370145,0.03525019072324502
1.24,0.03086219436842601,0.02769751199361665,0.018603503944251303,0.023812765698240035,0.02396958571278069,0.030315057846116936,0.027520168945544196,0.02267520945007252,0.022825127385289443,0.020663780292834465,0.01703306923205338,0.03131715918824061,0.01927407206239924,0.026387153154355993,0.02992648257116399,0.03352551503771514,0.02332123169251937,0.021430008880078146,0.027050437280309036,0.019281169445266592,0.021844990720919267,0.021571379110211286,0.023448205007477428,0.024871802761439566,0.01989694108172023,0.020293279648892867,0.02076955995118728,0.0215539574842466,0.017548896622280773,0.015240861371740471,0.026904151402426094,0.020811378823044405,0.02550522053508168,0.02463918157194616,0.025808864356317535,0.024339173096835382,0.026133760755359146,0.024513826508399474,0.023761294980001037,0.030850916563319376,0.020609115172971128,0.026419641321098503,0.025149221517569625,0.034591968727749875
1.25,0.030628906180089906,0.027645300530587294,0.018759680649961565,0.023641168705033192,0.02411471801088232,0.029975180598915907,0.027435496632453062,0.02293525247017505,0.023334892321992165,0.020428353900311162,0.01763357143998098,0.03149264208228372,0.019312197089983326,0.026380946224201503,0.030098167162343197,0.033553814785003785,0.023489395584086463,0.0218001366053572,0.027094620182266754,0.01997144232403058,0.022402752717559534,0.022256837244943012,0.022828162852955632,0.02501697830097286,0.0200353986756513,0.01987925710048885,0.020733952999330365,0.021897250286765504,0.01857567594191698,0.015195260138929804,0.027114473922711838,0.021139102503402993,0.026060182137514043,0.02482619241400564,0.026099523073238297,0.024399710974257846,0.025751935446747164,0.024027143593297134,0.023307878630245613,0.031015259311274728,0.020893516532075333,0.026634639528893618,0.02530197084989209,0.03401558193932398
1.26,0.03029418252584303,0.027569244983340627,0.018929161528681588,0.023504190557839182,0.02425941320582484,0.0296249317805998,0.027313667482033777,0.023161645516300337,0.02369718316873882,0.020579393357091504,0.018223893963658488,0.03156578373568433,0.019734761109265996,0.026257596193617318,0.030207343978734782,0.033436433112289624,0.023656553548793785,0.02216872232704371,0.02701147550834412,0.02063679575049853,0.022926273726889906,0.022896165268947333,0.022153584024169736,0.025078971795433502,0.020092346086947408,0.01939063685886614,0.02068719541192698,0.022238395500669018,0.019565285713837446,0.015254887640673767,0.027264695616853567,0.02154641784370224,0.026549985142989438,0.02499339998782401,0.026420641961425625,0.024736536133087027,0.02521864557246423,0.0235256125196192,0.022823477850997347,0.031119744128647486,0.021108911340449676,0.026779881213416776,0.025451759319841557,0.03366156609402464
1.27,0.029868696981719355,0.027461521754606595,0.019121234537577667,0.02340268460384645,0.02439858400267267,0.029252852593414508,0.02715408938846522,0.023358228603748418,0.023953781948765913,0.020685392174848955,0.01881734970436346,0.03154527241917288,0.020695469159881446,0.026031246348487042,0.0302525435570941,0.03326379869851983,0.02382929616837702,0.022536178096542424,0.02680805589117683,0.021274972657027318,0.02339866992127836,0.023440247193053647,0.021442849776262495,0.025530860802661964,0.02060572724703016,0.018890658513976796,0.020629385313702397,0.022577433347925075,0.02047013221342344,0.015606324122632081,0.02736119647727759,0.021933707899866123,0.026967904369649423,0.025073618379204375,0.02666110282031439,0.02504049671834646,0.024572189062178923,0.023015014960368833,0.022373891580717915,0.031138192893324767,0.021842895317786323,0.026829601124481326,0.02558773064224335,0.03327385620944204
1.28,0.029442829580061253,0.02732371366650328,0.01939169814316253,0.023355834478833385,0.024534133843946856,0.029039733500387344,0.02695724723406987,0.023638650639359538,0.02414085492375878,0.020794140272746002,0.01942131863986284,0.031445117275802514,0.02162591518012817,0.025704276901887858,0.030232860786260682,0.03291478129794267,0.02400502859478567,0.022901853671390474,0.026492015668519706,0.021883864403334324,0.023875747313172747,0.02394724824013222,0.020843522027696276,0.026007364097072196,0.021011646251926995,0.018445906258852025,0.020560731997547172,0.022914270466414102,0.021247125817367794,0.016120201291537368,0.02741060441465597,0.022307573169712953,0.02730754651386427,0.025044613547041704,0.02685172621267098,0.025310052082242077,0.024659288437504832,0.022495288647153368,0.022011733881818523,0.031058175700086812,0.022756669254555956,0.026760591425934604,0.02571694824041157,0.03285795431300788
1.29,0.029260013463176512,0.027182804818863385,0.019756695180774747,0.023341320742045993,0.024677455279992367,0.028890972559598233,0.026726049433504696,0.023927960898801157,0.024282518223477684,0.020935718756808865,0.020036064470411556,0.03126570061289762,0.02255792376208719,0.0252902755353371,0.03016393667127985,0.03239114945714866,0.024183126890610723,0.023263946870004083,0.02607148494772506,0.022461701574273244,0.024294614818177646,0.02433658699723897,0.021751596335231917,0.02639827718644821,0.02130684185378275,0.018161203627421726,0.020486922510905267,0.023248707836617775,0.021917905023752585,0.01675707428958293,0.027425074110804335,0.022672824321105893,0.027590578938151998,0.024924294349020007,0.02701529389266809,0.025543842819276415,0.025454852184179134,0.0219673480620514,0.02175505927171502,0.03087243139480738,0.023589330874666886,0.02700931193189901,0.025837509628745984,0.0324164411277523
1.3,0.029007216741529958,0.02701890226069745,0.020122625199642138,0.023367664232798842,0.024827990749001865,0.028726862796244288,0.026766145337174897,0.024212153780297344,0.0243895531519075,0.021123023745966658,0.02065507704575104,0.03101491657786466,0.02346990223584131,0.024822522427377623,0.030030436800354044,0.03173494941912937,0.024368243097637174,0.023623561915005212,0.025858146288214617,0.02300721701752515,0.024674912916102482,0.024723802750905816,0.022695276888410075,0.026706462045733573,0.021484250012828863,0.018457051163658214,0.020406124218562968,0.023580451839966817,0.022457415685737683,0.017497183891410157,0.027406487361701443,0.023035649901940482,0.02778142789576759,0.024732550217767237,0.027162561843325623,0.025740755346269795,0.026045997816466254,0.021431603118249373,0.02158585855526492,0.030580129554623227,0.02433425438389581,0.02730405021900991,0.02594571220397176,0.03195008857455712
1.31,0.028699723175949356,0.026869686230703963,0.02048674355308119,0.02350623947683077,0.02497902921235636,0.02854882745099555,0.026869150789006268,0.024491473111887277,0.024446483066556706,0.02135268489774402,0.021275118785577068,0.030701883471984326,0.02431956016058603,0.024320121183782455,0.029833862067861944,0.030942892092605787,0.024559785481766377,0.02397477299675805,0.02615891905434058,0.023519608441141877,0.025054377718692677,0.025014914315738206,0.023562675119817727,0.02693266212058857,0.021538089560847594,0.0187085452174969,0.02031543741737896,0.023909086746998015,0.022791634945704964,0.01831951983824061,0.027360633613470877,0.02340020546280118,0.02793398232973368,0.02461143929052252,0.02728843578867185,0.025974453727484977,0.02645160154660572,0.020893914074818172,0.021455871747876745,0.030191015547457886,0.02499812843706481,0.027496694871272105,0.026051781420387398,0.03146123217230316
1.32,0.02835909858165822,0.026712688173223077,0.020847735848794843,0.02376381777820952,0.025131807858499243,0.02835868287312382,0.026948560041701892,0.024764541808955258,0.02444963580678093,0.02160984932715794,0.02189209967187919,0.030344830506923312,0.02507372506833786,0.023797737979894387,0.02957695810727113,0.03006216094824668,0.02475610979544366,0.0243177685454563,0.02641401313527944,0.023998352714241805,0.025388401717308804,0.025260897935428142,0.024310539638803683,0.027079659282949222,0.021918927899905957,0.01892419986374582,0.02021539419839295,0.024234040858122037,0.022960328931364543,0.019203090348613505,0.027293450451658118,0.023763994134558385,0.02800167228611512,0.024711519541009367,0.02737500646412743,0.02617188698603394,0.02671636857912116,0.021660466966215482,0.02129770021980028,0.029730147918735548,0.025566149352872804,0.02760161602886973,0.02614456861566368,0.030952027180370087
