T,Sa,E,Fy,uy,R,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge,iter_converge,n_iter,miu,tol_ductility,tol_R
2.22,0.1729064258456069,8.010392339168376,862.8833540850795,107.72048578268046,1.9637451171875,215.4421387477031,572.4859575099596,1004.2601797073658,121452.99642075683,223616.77866202794,1004.2601797073658,3796.4364397517425,142.36692595571986,-112.2364237268877,1.0,1.0,15.0,2.000010835286656,5.417643327954025e-06,0.0006214267959234402
2.24,0.16496728512814668,7.867988202399039,823.0075564096334,104.60203234146805,1.96435546875,209.20251753933874,567.8731894659503,962.2044321855853,115385.28868618795,212405.44928153,962.2044321855853,3690.9894529758976,141.9475740964098,-107.32173740854319,1.0,1.0,15.0,1.9999852092396035,7.395380198227386e-06,0.0024826216484607746
2.2600000000000002,0.15707312735502404,7.729347952924549,764.618116727207,98.9240129159794,2.01318359375,197.84027687862465,556.9605602031043,899.8905694196458,111075.33516659429,197690.1197425235,899.8905694196458,3556.502798709534,147.220886394259,-99.35837489678909,1.0,1.0,15.0,1.999921667620371,3.916618981447684e-05,0.0024224806201550387
2.2800000000000002,0.1492268435340221,7.594340105485807,701.3329681454717,92.34942844327719,2.085205078125,184.69837183108368,543.1183884004438,828.3870477140796,111066.20689924949,179637.95930862523,828.3870477140796,3383.4849935692564,160.83805857634985,-85.12778526160092,1.0,1.0,15.0,1.9999947476072253,2.6261963873563943e-06,0.0011701380762930026
2.3000000000000003,0.14157384754186736,7.462838866608209,455.3230910510848,61.01204905929115,3.047119140625,122.02975007604945,447.70661791497884,563.2450709231678,125001.63674059612,127584.35528901122,563.2450709231676,2934.5929046079514,280.08609831832473,-24.495573481152864,1.0,1.0,14.0,2.0000926367423206,4.631837116031434e-05,0.0008008970046452026
2.3200000000000003,0.13406069019569164,7.334723841475443,449.716141819089,61.31330252355141,2.92138671875,122.62462142999054,445.2859292049927,554.009239104747,119995.65722577424,124288.32926364554,554.0092391047472,2889.6313486271374,272.27947667860417,-22.604120253165284,1.0,1.0,14.0,1.9999676478507822,1.617607460890902e-05,0.0016700066800267202
2.34,0.12678208174312858,7.209879758265292,444.23308195134217,61.614492452815234,2.796875,123.23621595409415,442.78233141274245,546.9376446708212,115632.54809918805,121145.60697045362,546.9376446708212,2849.654446263661,265.57233230578163,-22.222015700928036,1.0,1.0,14.0,2.000117359539547,5.867976977347311e-05,0.05434782608695652
2.36,0.12203343422784843,7.088196208768572,439.092835841988,61.94704871442481,2.7236328125,123.88953504382378,440.3591322934123,537.7647385634052,111781.75589679378,118191.56553239265,537.7647385634052,2814.186143479403,259.7705060559922,-22.38794290374785,1.0,1.0,14.0,1.99992635024395,3.6824878025032426e-05,0.0035790980672870437
2.38,0.1182479333877565,6.969567404201229,433.83298094609773,62.246758770793264,2.671142578125,124.49377261253059,437.8256065944824,531.0309455922281,108256.08392895682,115371.53722066253,531.0309455922281,2782.436733306634,254.58468870720117,-21.939172366175857,1.0,1.0,14.0,2.0000040977385667,2.0488692833442457e-06,0.0009135757354284671
2.4,0.11451680024503991,6.853891945200944,428.5657258321926,62.52881271819172,2.61865234375,125.06201462243662,435.25002790968995,521.6474584990184,104740.49378859939,112724.94683505646,521.6474584990183,2751.9438848939612,249.3988676348499,-21.62411753257906,1.0,1.0,14.0,2.0000701946168875,3.509730844375447e-05,0.0018628912071535022
