T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,1.3906874174400927,1.3906874174400927,20.16726115153676,2.0025033552838836,48.237568920335576,14193.49283766164,30471.09596264913,2980.8997198342054,14193.492837661637,10.95660784021559,3.130124634902497,0.6627531814984209,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,1.4233337596363496,1.4233337596363496,12.595156327789043,5.002532097384115,88.87092107561074,12844.774324554804,57475.1365366781,7374.655859734979,12844.77432455479,42.05042058349166,5.676044509357073,3.4639140267491317,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,1.593564449491738,1.593564449491738,9.771620197464838,8.732436138182713,126.62072436265936,12319.19047397968,90158.09101805481,19587.19378164199,12319.190473979674,117.14057077617319,8.916289908452187,6.625935319720537,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,1.8547727611716625,1.8547727611716627,8.559770397656296,13.599045552467784,170.20358165158694,12129.895436745086,138808.8267487272,52282.836575512956,12129.895436745079,235.02006435432162,13.85415630537282,10.087530880074018,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,2.011278555652273,2.011278555652273,7.586400435860855,18.832245257781143,211.68664141012357,11963.759095166166,196066.74769750814,88102.17534799193,11963.759095166137,362.2719562277502,19.761551842795225,13.635587139479398,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,2.1694489217488346,2.1694489217488346,6.170792350074174,22.058184427998718,255.8180640151511,11723.576329670306,346027.62564730406,179157.0522694074,11723.57632967035,614.8989052776186,35.764195203898694,13.816785180095962,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,2.5569654093648264,2.5569654093648264,6.600884220989668,32.116227501168915,346.85773128232483,11956.436285233236,583916.1275054393,339958.90719221305,11956.436285233181,972.6691481140377,60.2478310453758,21.903678976229344,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,2.1134895823956583,2.1134895823956583,6.16084541241794,39.15133865185147,351.7752537809681,11703.840114518513,817242.6051861865,500830.3755805245,11703.84011451852,1272.6513454063952,84.8138302976562,24.202105477966974,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,3.013816458280877,3.013816458280877,5.9277884907391645,47.6764651623664,427.39490950806345,11741.26630548736,1305055.1342854272,641924.5379081162,11741.2663054873,1484.174311919826,136.61034117723034,20.02825759703174,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,2.9138494480593247,2.9138494480593247,5.605842932163382,55.66308283758306,574.5951679801332,11973.353469504627,1649215.4398426577,911347.5261505262,11973.35346950469,1905.0272959821252,172.7515159281168,17.381711063954825,1.0
0.22,815.6697852139966,9800.0,12.014665956308413,3.092718258824827,3.092718258824827,5.125957619042913,61.586668498994605,698.2671184422943,12009.170624053337,1753628.2035848186,1134521.1384808896,12009.170624053395,2248.3066060673923,182.61634362514758,34.48470974659839,1.0
0.24,685.3891945200944,9800.0,14.298445435606705,2.8162816789568863,2.8162816789568863,3.387634076899197,48.43790100434506,609.7074665923373,11361.445243948456,1884245.6275565224,1655260.7054255952,11361.445243948467,2990.6776755096566,197.07969684652662,20.939044010761666,1.0
0.26,584.0002604194887,9800.0,16.780814434843982,2.6855807483742895,2.6855807483742895,2.503116214444687,42.004328703445424,615.6274906318915,11081.732453654946,2253511.258449832,1563965.1376271409,11081.732453654975,2951.6259574493442,235.8944490801726,2.2703571337318436,1.0
0.28,503.5512449535385,9800.0,19.461772954020248,2.76288241336416,2.76288241336416,3.10801149138182,60.48741398375884,698.7519429597149,11241.992637823398,2558549.7820073254,1565791.6306239504,11241.99263782342,2914.8745188987414,267.6038688341734,8.794684508470198,1.0
0.30000000000000004,438.64908449286025,9800.0,22.341320993135486,2.8809188439000732,2.8809188439000732,3.3087047189391297,73.92083419732123,791.5210915071743,11503.569924621741,2785862.651094324,1640218.024594143,11503.569924621628,3059.5002665588668,291.4812669457155,20.563644773934726,1.0
0.32,385.5314219175531,9800.0,25.4194585521897,2.6028756964558912,2.6028756964558912,3.3245913244714287,84.50931137537094,822.4458462328205,11346.566625382007,3057686.9173604585,1887496.9089091867,11346.566625381976,3475.186895572946,319.6673280210897,15.659904003626623,1.0
0.34,341.50880280586006,9800.0,28.696185631182914,2.2516267429934382,2.2516267429934382,2.6859980874999225,77.07789972390006,849.6157832645061,11095.055463241542,3105891.385325456,2168770.280027441,11095.055463241484,3916.5105656870724,324.2173730248379,5.44631593415434,1.0
0.36000000000000004,304.6174197867085,9800.0,32.171502230115095,2.6860488057573204,2.6860488057573204,2.414285385191939,77.67118765383674,909.0447129558686,11139.709563118635,3454176.5054727118,2586272.894387986,11139.709563118719,4496.938166079722,360.8143811029628,-7.864304722348895,1.0
0.38,273.39624379748915,9800.0,35.84540834898626,2.8665517207233435,2.8665517207233435,2.7497247709222,98.56500726102895,962.1506888614085,11259.313144427968,3992278.688639242,2944645.280085464,11259.3131444278,4954.791423393285,416.8885520253688,-26.816560857577695,1.0
0.4,246.74011002723395,9800.0,39.71790398779641,3.3596815996193286,3.3596815996193286,3.3434248443008747,132.7938269563553,1012.4127363873745,11388.651295739162,4474990.793395603,3050489.4071710873,11388.651295739171,5065.319809321516,466.9996900597322,-15.25169661736207,1.0
0.42000000000000004,223.8005533126838,9800.0,43.78898914654555,4.038956331418428,4.038956331418428,3.483626859992783,152.54449876283854,1055.9439278673472,11361.063240598765,4864554.455101371,3108957.1555280266,11361.063240598822,5158.934337159727,507.65338713376684,-7.383314514942808,1.0
