T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,0.6008263117193193,0.6008263117193193,0.6008263117193189,0.059658904405524356,2.7001552256694725,5889.5617579454965,-0.01489664047144136,58.389072581562864,5889.561757945497,5.196665925563846,0.0,-4.374420094487734e-05,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,0.6286716988691287,0.6286716988691287,0.6286716988691283,0.24969522175528894,14.171364755350233,6161.0778539929015,-0.0055370346931605625,1065.1819428178258,6161.077853992905,31.36296706640107,0.0,-0.00016487767446619948,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,0.6708390682595756,0.6708390682595756,0.670839068259576,0.5994972383489243,28.361054420730348,6583.870296938157,0.003522530474900101,4825.21961632956,6583.87029693816,78.1423930261505,0.0,-0.0003204305820653147,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,0.6765174279798445,0.6765174279798445,0.6765174279798452,1.0747941700229784,42.65858953626417,6634.091998068322,0.016347665723991,9622.048892766144,6634.091998068369,128.85706387297904,0.0,-0.0012994244793524806,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,0.686134223398726,0.686134223398726,0.6861342233987323,1.7032383254807566,69.27553589124835,6737.18113351449,-0.000514954621887526,22220.907110837405,6737.181133514452,217.77780269440106,0.0,-0.0005712231088864461,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,0.6474174078459263,0.6474174078459263,0.6474174078459254,2.314265620036725,92.35158665167748,6362.003552160559,0.02519293552992226,49229.134556962075,6362.003552160587,373.5748359977306,0.0,-0.0044341630319282765,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,0.6883962203909882,0.6883962203909882,0.6883962203909928,3.3493527359137945,107.61352106482282,6755.496472856307,0.3790957208550936,85619.50338451855,6755.496472856204,550.1866500084994,0.0,0.0192965957817687,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,0.7439120381553784,0.7439120381553784,0.7439120381553826,4.7274603050914275,149.85036276359563,7314.933868268207,0.15740374435505072,98049.14480987636,7314.933868268348,606.2654407166054,0.0,-0.014263580671102408,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,0.8424408883805287,0.8424408883805288,0.8424408883805237,6.775647229818539,183.91065410759012,8276.246151334857,0.04547344411880576,142450.09049616303,8276.246151334884,726.4062436769301,0.0,0.008919510601557407,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,0.8537836815860783,0.8537836815860783,0.8537836815860692,8.477624572895706,224.65506850591865,8388.083927952885,0.0069513221908380635,220255.12438208982,8388.083927953005,920.941994143471,0.0,0.002982603155328732,1.0
0.22,815.6697852139966,9800.0,12.014665956308413,1.3262572670468284,1.3262572670468284,1.1732758675666988,14.096517623411833,345.02798769280815,10347.342190236395,60447.30997451929,320204.0731234407,10347.34219023621,1158.0950366173727,6.294825924017347,0.20815628874665212,1.0
0.24,685.3891945200944,9800.0,14.298445435606705,1.227897324093027,1.227897324093027,1.2639394968925952,18.072369930226962,363.390913389739,10386.412619693516,45878.935007902764,348877.6448749697,10386.412619693361,1228.3603311266627,4.774030333295945,-2.5750576538771592,1.0
0.26,584.0002604194887,9800.0,16.780814434843982,1.1954673770502817,1.1954673770502817,1.2547345399987064,21.055467480707616,391.955495187304,10300.882392540214,61216.021187768616,457475.618001763,10300.882392540614,1422.514773922382,6.362044740279206,-4.4957407302209464,1.0
