T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,0.5512623691654179,0.5512623691654179,0.5512623691654178,0.05473746462649311,1.936254535631352,5411.362615225072,0.003217592671113501,37.60973197054909,5411.362615225073,3.52253686345009,0.0,-0.000214215531947195,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,0.5533580277717384,0.5533580277717384,0.5533580277717385,0.21978221017914287,7.732241308234743,5411.9380462216,0.011100277314376582,393.2911942031833,5411.938046221601,16.61044137957957,0.0,-0.0009199043815881645,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,0.6458295021807448,0.6458295021807448,0.645829502180745,0.5771473686022764,20.856380000361007,6279.144743454099,0.01916720175433964,2114.4928972142657,6279.144743454099,45.35276553063555,0.0,-0.0018720311290554583,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,0.7503254292900924,0.7503254292900924,0.7503254292900923,1.1920541344058402,47.25424205459372,7463.658484970605,0.04715299504478522,7265.391674264148,7463.658484970603,102.23527393708292,0.0,-0.003887180894399547,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,0.9536114366735721,0.9536114366735721,0.9536114366735723,2.3672154677165964,120.41912934724238,9603.567663705599,0.06678337831964742,33306.25584659932,9603.567663705597,222.41305521179495,0.0,-0.005808557625635162,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,0.9980258468811344,0.9980258468811344,0.9980258468811344,3.567554528738769,135.43033710406064,9732.846360355024,0.09551249256876512,55180.117767424366,9732.846360355024,329.2960921959248,0.0,-0.008453324834831568,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,0.8873982772211645,0.8873982772211645,0.8873982772211638,4.31758594776675,132.9106003472214,8705.14069210438,0.051781428763635784,64413.23155995489,8705.140692104382,412.88278804182175,0.0,-0.00717051221324555,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,1.1187569413801832,1.1187569413801832,1.1359752126990217,7.218968708879415,195.06592944372883,9909.500373305023,9185.599422049208,128596.74823532051,9909.500373305025,640.9720551321132,0.9969438935596324,0.7012620079313844,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,1.0816913842377627,1.0816913842377627,1.0910949909458698,8.775541233620613,248.46790988325,10091.898477978815,7028.399771751542,236417.4088788425,10091.898477978822,893.5807515643419,0.7326656760918411,0.7016534421620857,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,1.1526827001404916,1.1526827001404916,1.1360315858962242,11.280198363932577,321.0596579197439,10188.24742864938,32537.964990779936,396525.9728929945,10188.24742864938,1239.4807576026194,3.544867921786997,-1.3619795660905667,1.0
0.22,815.6697852139966,9800.0,12.014665956308413,1.492831820300791,1.492831820300791,1.3549306451957137,16.279039095991934,372.03323913172983,10485.295690600484,95024.93254517778,480474.58648343635,10485.295690600478,1418.2996992524963,10.12599786690475,-3.404747445698901,1.0
0.24,685.3891945200944,9800.0,14.298445435606705,1.4362141341198897,1.4362141341198897,1.4572416520637244,20.836290248526534,430.36241667327266,10362.143756182111,151384.5055896866,651272.8918868625,10362.143756182104,1732.3855414867148,16.488127676597717,-5.641031680737898,1.0
0.26,584.0002604194887,9800.0,16.780814434843982,1.2676708871183937,1.2676708871183937,1.2655614419663017,21.237151713530082,407.96090840388683,10189.99950863369,103386.20982588726,565448.7151684359,10189.999508633673,1706.0611420541886,11.050718484678843,1.7930208772680705,1.0
0.28,503.5512449535385,9800.0,19.461772954020248,1.3123344697069517,1.3123344697069517,1.1821373399329125,23.006488510243795,459.94320987094915,10267.886079559223,98033.95666285622,655367.5761496621,10267.886079559226,1955.5307152633393,10.471086417742491,1.0704880097838485,1.0
0.30000000000000004,438.64908449286025,9800.0,22.341320993135486,1.3826064594264174,1.3826064594264174,1.225490659303364,27.379080193585697,509.4298511936499,10275.817765955268,180186.98514004165,650122.4553680235,10275.817765955253,2039.6936129401558,19.25615985534179,-3.3137516068580095,1.0
0.32,385.5314219175531,9800.0,25.4194585521897,1.2592076680898328,1.2592076680898328,1.303190635936777,33.12640035579664,557.7652203594362,10396.61433760323,178113.44132852045,913325.7083377355,10396.61433760323,2295.645603661079,18.902816580337042,-7.634519666048734,1.0
