T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,1.3785938138378722,1.3785938138378722,21.244439953021313,2.1094615658215163,45.79121333075615,14239.022127090817,63879.33717180054,5663.931837262778,14239.022127090815,15.410297649304974,6.558228739023522,-1.0073799234415282,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,1.4959578108192364,1.4959578108192364,16.703228274423193,6.634172168897866,115.29065604282397,13628.786275706025,169761.52123966138,20828.974275716544,13628.78627570604,57.42764031451738,17.13441848129682,-4.614687410590932,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,1.586560851276762,1.586560851276762,11.290736010230834,10.089998298132834,165.2804856550638,12684.030779698438,239723.87337130783,48129.530429154045,12684.030779698453,158.24192414916155,24.4048743754481,-7.455710573407435,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,1.6225937775887431,1.6225937775887431,7.8371586196164875,12.451020543642347,195.4661454785264,12036.987669424383,332000.1467274272,74274.17935237105,12036.987669424369,258.33991981279246,34.2083404833554,-8.669390863239192,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,1.7278941990162346,1.7278941990162346,6.326639025599493,15.705052586512908,220.94933214652457,11711.950914959607,466379.3217511591,149677.72354832437,11711.950914959616,472.97878156292995,48.55823440173909,-8.909594350508238,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,1.9211456888771974,1.9211456888771974,5.9027971370539865,21.10020569540548,234.66889053683235,11591.627878819065,719816.9529369931,237831.4923507681,11591.627878819128,675.5171726623378,75.0892355521129,-10.616876875683328,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,1.9807614917350107,1.9807614917350107,7.081426590199224,34.45427912225475,335.085208297613,11994.05633474101,1148361.5532185063,389044.0291070208,11994.056334740999,989.4827071174207,119.60549820610274,-16.460601645196846,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,2.271351088455498,2.271351088455498,7.753531586676719,49.272643700155626,397.27565572198966,11750.905898867702,1864271.7469310313,670886.7346524111,11750.905898867764,1401.643158232867,195.19135770329098,-6.5321269013936405,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,2.1824058485322064,2.1824058485322064,6.891964813007523,55.43121533788656,552.141286620544,12093.479424899375,2768614.6256767027,1082423.4856212253,12093.479424899313,1893.978002494245,290.43532463503635,-10.614372948310642,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,4.001837289085008,4.001837289085008,6.289990942553905,62.45631408511624,651.615020628939,12188.461964826263,3262017.1578215975,1419346.1368019115,12188.461964826214,2343.3988151462813,342.08326919429186,-11.86234456571864,1.0
0.22,815.6697852139966,9800.0,12.014665956308413,4.590858112634668,4.590858112634668,5.38404225259312,64.68746915955661,731.6550732920455,12160.221825685188,3465030.835033524,1554260.1833218983,12160.221825685256,2576.5900902032895,362.4417680973167,-23.407114586377055,1.0
0.24,685.3891945200944,9800.0,14.298445435606705,4.197670819087659,4.197670819087659,5.285357665921973,75.57239819385094,792.046826503331,12150.573533082072,3509274.911907522,1493408.9494564002,12150.573533082092,2540.3465358132244,367.2692224567478,-12.162380154941543,1.0
0.26,584.0002604194887,9800.0,16.780814434843982,3.4211824884332476,3.4211824884332476,4.3104099948699215,72.33219026200895,754.2259135938659,11821.26329575407,3713139.337246564,1704189.143225379,11821.263295754086,2825.817740688166,388.2247217669856,0.02902345799125032,1.0
0.28,503.5512449535385,9800.0,19.461772954020248,3.4297137680780763,3.4297137680780763,3.5018565654581892,68.15233739449242,739.6005159059042,11436.38100399112,4327707.904990315,1825162.4417296108,11436.381003990995,3049.060171663251,452.5406880931545,-5.346043890260126,1.0
