T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,0.9268383028275442,0.9268383028275442,0.9268383028275442,0.09203018680979143,5.875051140405306,9068.408977074587,0.005167287191327667,62.967456454191435,9068.408977074589,3.020635987401049,0.0,0.00037259955016923964,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,0.9930183262366898,0.9930183262366898,0.9930183262366898,0.39440606539591133,25.204875542910663,9755.457759853598,0.026766755737061658,655.934758120947,9755.457759853598,13.75740690397679,0.0,0.0014925667576611756,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,1.152725433397922,1.152725433397922,1.2189537514075375,1.0893214814392984,57.107929044024885,10143.134402327825,1813.8157580186173,3118.5622639635712,10143.134402327823,37.963996993557444,0.19566864171387932,-0.18841233173497618,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,1.436485743979466,1.436485743979466,1.8687384774220235,2.968895016981951,102.72467467614126,10362.69896551687,13058.457515999185,10238.786507860661,10362.698965516862,85.05141103610745,1.3801788574700946,-1.3461411017125455,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,1.5052063597698586,1.5052063597698586,2.0406474184295695,5.0656398898831405,126.07512831623788,10506.356752840775,24978.493680528798,28138.94146669859,10506.356752840771,167.66313031105383,2.583270890645865,-2.5235970957358855,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,1.8067708320984965,1.8067708320984965,3.5342453016189173,12.633553400311866,206.77896939316201,10885.774803438766,97186.04725555994,83482.67960513037,10885.774803438795,300.61736664954026,10.1207810972485,-8.869101022074396,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,1.9287475007610178,1.9287475007610178,3.539961952056404,17.223483944198,269.44110291083683,11157.613287321175,187892.5612190811,145137.05961468292,11157.61328732117,447.3737292416619,19.75188742744229,-10.367294003066021,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,2.0288056975047266,2.0288056975047266,3.99694181155334,25.400024178573535,325.37980668024625,11198.983509655023,264182.45077574416,244642.16170310913,11198.983509655041,681.1146405811398,27.634450818081383,-12.783479664583085,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,2.213276530528777,2.213276530528777,3.083305354010468,24.79864126816839,375.86385664362587,11066.147602532941,256114.0105504799,221550.991139893,11066.147602532887,687.3908105232093,26.915923311355442,-7.856787918148578,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,2.5584133771931774,2.5584133771931774,3.416829228056242,33.927323805658574,420.00755929398383,10981.142169444302,351657.90848238155,255387.22103392112,10981.142169444312,714.9971577778363,36.706418602212196,-13.229508773602761,1.0
