T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,0.5398907010265239,0.5398907010265239,0.5398907010265237,0.0536083175681889,5.3332892631258995,5292.004942406053,0.0001101867075745494,114.63830587209246,5292.0049424060535,5.386877760736398,0.0,4.81151389923182e-05,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,0.6022761841935913,0.6022761841935913,0.6022761841935914,0.23921147657937447,26.733027953440676,5898.776609679914,0.009068891531563997,3295.4663219635345,5898.776609679914,36.59823411686726,0.0,0.00019303602199448748,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,0.6607596819836917,0.6607596819836917,0.6607596819836917,0.590489766180791,48.996861972027666,6504.614574173644,0.0036070498280953967,12693.369834785346,6504.614574173651,96.43926394942895,0.0,0.0004422821431353925,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,0.902578900549225,0.902578900549225,0.9025789005492241,1.4339416845369968,85.89097198112106,8865.448997660089,-0.0016363451778794022,22925.710915515818,8865.448997660103,157.36634868808412,0.0,0.0007953052015344011,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,1.2072208244159761,1.2072208244159761,1.2494788209778342,3.1016674903989174,133.92933775878782,10311.812450428497,5918.127793534896,35897.05630496105,10311.812450428479,232.7092690329622,0.6192984911616417,-0.6055467390830254,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,1.3750009831617702,1.3750009831617702,1.389345641485526,4.966370711494699,190.4133876613188,10301.831335397876,34165.98893360135,103940.69519810939,10301.83133539789,402.12206783606194,3.5845088231407303,-1.362600906658795,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,1.682241954307073,1.682241954307073,1.4806096239143396,7.203822083539542,255.31785550134137,10523.842045459529,68472.54782539315,135544.2378326863,10523.84204545957,516.1473118168896,7.170726092606039,-2.014804482184989,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,1.5132129800654757,1.5132129800654757,1.3774676639930463,8.753620547963202,299.9817453639825,10640.931676799744,45842.69311835109,161719.6450747779,10640.931676799722,697.2610292203348,4.7848847270553305,1.7262098057995974,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,1.364335071646774,1.364335071646774,1.5922098968219982,12.805946061605058,330.69101375325516,10555.45097775104,55153.235017552426,344701.80235919554,10555.450977751161,1006.7176557400445,5.741511002312279,4.669138688126171,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,1.917180149570326,1.9171801495703262,1.7947959816002323,17.821383618720205,371.74014840856455,10746.66518034797,194875.25689998388,349426.5897414866,10746.665180348014,1020.9905706653296,20.3097051373211,-7.72583194288499,1.0
