T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,0.8766543877681846,0.8766543877681846,0.8766543877681845,0.08704718700964298,4.021313069130354,8588.147693397243,-0.0012904990781174622,95.39643526043471,8588.147693397243,4.373936575312243,0.0,9.319254542295832e-05,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,0.9414447712900401,0.9414447712900402,0.94144477129004,0.37392213035910754,21.631332803538847,9226.663577884055,-4.1474314447556545e-05,1361.568115799407,9226.663577884055,21.727838151618624,0.0,0.0003422804184740523,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,0.9126951348578662,0.9126951348578662,0.9126951348578655,0.8156325990693059,42.420645034433285,8967.587657120817,0.0021067903700361067,6306.793451666163,8967.587657120815,60.33169578697038,0.0,0.0006160866949498071,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,1.1704336858894417,1.1704336858894417,1.282755909868409,2.0379350427172755,68.63414404707824,10040.709216703439,4279.469549234518,18945.3034286875,10040.709216703443,133.37028264305795,0.44921888320541936,-0.44001995137217215,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,1.4355293781375016,1.4355293781375016,1.4873475477687597,3.692145443672752,150.22500180201004,10356.895119048822,26005.516724034616,72323.0347654875,10356.895119048815,310.4905785221735,2.769470444710232,-0.7302311435166516,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,1.6006151274470963,1.6006151274470963,2.305769479827934,8.242229773601744,174.2951983364643,10567.299682741304,69815.11128652377,135234.85044881143,10567.299682741294,468.33903725687793,7.313978395156956,-4.582906005501615,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,1.4373836079561235,1.4373836079561235,1.5301953869972345,7.445078799257327,243.68246205214137,10537.032833016263,43930.22923558514,183312.74810677973,10537.032833016263,592.3433021899369,4.677766812543526,-2.536276547666855,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,1.427774000617592,1.427774000617592,1.4668464768131477,9.321610804944324,281.11299451653576,10598.274015751333,84696.05000926618,260556.36803748194,10598.274015751325,758.3039977670977,8.946197583920007,-0.7839946915742638,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,1.4816933028239285,1.4816933028239285,1.4779331028028462,11.88683202819567,310.5014704809124,10490.260254006314,159678.32729910518,384252.28879231,10490.260254006282,962.9795815421602,16.8197036915509,1.8195740768200122,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,1.5452861673595049,1.5452861673595049,2.6159869371677544,25.97537950093961,387.7775766606105,10816.025847129238,384463.4592776702,450896.7116721922,10816.02584712926,1049.198106259048,40.25168128793953,12.065135827412698,1.0
