T,E,Fy,uy,Sa,R,miu,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge
0.02,98696.04401089359,9800.0,0.09929475996949101,0.9272287800876277,0.9272287800876277,0.9272287800876278,0.09206895915560497,4.253671383388884,9085.731440616615,0.005727136488517892,311.8555570570611,9085.731440616615,10.423719978439962,0.0,-8.496102429212314e-05,1.0
0.04,24674.011002723397,9800.0,0.39717903987796405,1.1007603919687958,1.1007603919687958,1.2025472779149136,0.47762657325010455,41.53948287549373,9885.669564669,737.7665481939443,17199.188469925823,9885.669564669,105.66311828336988,0.0804475333721405,-0.07929194742297574,1.0
0.06,10966.22711232151,9800.0,0.8936528397254191,1.0264336313811326,1.0264336313811326,1.033147285094682,0.9232750051794696,92.34258725403754,9847.774555066264,278.41508492799886,64505.82022337631,9847.774555066264,247.25369792269726,0.029622165454050498,-0.029110879767093267,1.0
0.08,6168.502750680849,9800.0,1.5887161595118562,0.9503131357761682,0.9503131357761682,0.9503131357761683,1.5097778354039832,68.80429972853445,9283.853806009378,0.007432301853533874,42764.372678935295,9283.85380600938,248.88287535129305,0.0,-0.001519922792005256,1.0
0.1,3947.8417604357433,9800.0,2.4823689992372757,1.0637726435232708,1.0637726435232708,1.0848633356528183,2.6930311128336992,156.58514079229914,9898.555828697528,1984.9728190812405,97563.80795238432,9898.555828697532,409.378406148263,0.2106621135964235,-0.20174202316961234,1.0
0.12000000000000001,2741.5567780803767,9800.0,3.5746113589016772,1.2714015802940446,1.2714015802940446,1.5374462233525639,5.49577273369656,138.6639827410924,10200.628734327734,21378.548179547855,175141.79142904008,10200.628734327734,628.2951092410203,2.250850952854207,-1.5534675643992022,1.0
0.13999999999999999,2014.2049798141552,9800.0,4.865443238505059,1.5000265472947625,1.5000265472947625,1.5086344551772948,7.340175309318132,224.64741913198168,10486.487023402471,139018.44604688362,452574.0050362506,10486.487023402466,1082.5982055448303,14.735917273929013,-0.11609578874509864,1.0
0.16,1542.1256876702123,9800.0,6.354864638047425,1.5002736708451054,1.5002736708451054,1.5611479922641527,9.920884170798198,312.96745665784897,10447.966533789844,144393.18888641606,525025.9222781488,10447.966533789848,1235.2247213810033,15.294297022136409,-1.0549374865319665,1.0
0.18,1218.4696791468346,9800.0,8.042875557528772,1.5115368971643575,1.5115368971643575,1.8511248708777346,14.888366977916135,300.020897545176,10491.69098695581,184321.78262619782,594748.8770934338,10491.690986955815,1391.4035191113271,19.408694186032015,-5.32049117109929,1.0
0.19999999999999998,986.960440108936,9800.0,9.9294759969491,1.306704148662208,1.306704148662208,1.4295385060524894,14.194568282562669,334.6703397096459,10338.987782280348,66856.72959791748,658591.5353641246,10338.987782280332,1576.940506391787,6.985622478853859,-1.8998579347967448,1.0
0.22,815.6697852139966,9800.0,12.014665956308413,1.3434893737312323,1.3434893737312323,1.5019511675691202,18.04544156103038,394.16238580910004,10456.202448635124,154044.81491732033,667741.2900888609,10456.202448635157,1620.4386996117764,16.230352280034094,-0.9785288980729128,1.0
0.24,685.3891945200944,9800.0,14.298445435606705,1.268309975950431,1.268309975950431,1.2612539850071012,18.033971285065554,400.482827898959,10207.863941665102,85055.24381637294,657548.5791772562,10207.863941665115,1675.7420592800906,8.926715054658656,-1.1871224332822303,1.0
0.26,584.0002604194887,9800.0,16.780814434843982,1.2560280220793838,1.2560280220793838,1.259551698982591,21.136303331719326,394.6549490374399,10199.678408775875,103537.85617520189,639455.962305193,10199.678408775875,1738.1805147692935,10.837912139429447,1.0861824370691846,1.0
0.28,503.5512449535385,9800.0,19.461772954020248,1.6109283516393371,1.6109283516393371,1.880113066879238,36.59033363549042,453.2568830680412,10498.563065884131,304264.2799547532,992879.5369052228,10498.563065884115,2262.7766641120697,31.661475919609465,-12.802407145054476,1.0
0.30000000000000004,438.64908449286025,9800.0,22.341320993135486,1.5302008534492906,1.5302008534492906,1.3208250282967176,29.508975932944228,506.2923545524213,10424.558991906317,230159.92887356298,1152105.41134503,10424.55899190628,2503.0138844979556,24.036817485329106,-3.090140714588955,1.0
0.32,385.5314219175531,9800.0,25.4194585521897,1.3749635559711626,1.3749635559711626,1.3378071875478843,34.006334354694914,483.42686960407946,10396.117056222316,155109.41134687222,1269967.0119076737,10396.117056222272,2829.070765401158,16.163461103077942,-2.486350063267574,1.0
0.34,341.50880280586006,9800.0,28.696185631182914,1.392254602921718,1.392254602921718,1.5296447087163942,43.89496851108237,580.7219856972014,10377.509141895978,471732.9790689184,1800149.0052820065,10377.509141896015,3529.503505219911,49.23142734388132,12.558785848180227,1.0
0.36000000000000004,304.6174197867085,9800.0,32.171502230115095,1.7936734662385683,1.7936734662385685,2.110018354034287,67.88246018239785,635.0495525847399,10714.810583080085,860764.7193505113,2020954.34510862,10714.810583079983,3851.4269863289414,89.71243325147921,-12.281275365122351,1.0
0.38,273.39624379748915,9800.0,35.84540834898626,1.9280531042299582,1.928053104229958,2.121873591680331,76.0594253587116,687.7280433558224,10916.54627908418,1507927.0525502914,1970098.0728790225,10916.546279084307,3895.856189719038,157.22523438233605,-4.878420905346634,1.0
0.4,246.74011002723395,9800.0,39.71790398779641,2.244140172667396,2.244140172667396,1.6544589032222377,65.7116398699358,788.3996405727771,10863.78662989201,1880990.176368154,2263546.0276647112,10863.786629892029,4232.242099364136,196.147634317942,11.637347565853378,1.0
0.42000000000000004,223.8005533126838,9800.0,43.78898914654555,2.6014181510249954,2.6014181510249954,1.8812630800471701,82.37860859398239,895.4076231509356,10900.760621297479,2089319.4202343835,2398641.378085912,10900.760621297473,4245.232962832332,218.1055048199396,16.919389457898834,1.0
0.44,203.91744630349916,9800.0,48.05866382523365,2.9133086910159394,2.9133086910159394,1.6588583509101458,79.72251582007218,1003.9921016279142,10947.11991593484,2518414.2258883095,2658124.4649715326,10947.119915934907,4566.364959835539,262.28064058991146,6.631025785972535,1.0
0.46,186.57097166520524,9800.0,52.526928023860755,3.0514097358208048,3.0514097358208048,1.8564095226297095,97.51148937798045,1076.5422572650336,10972.186870145726,2629950.2224414195,3140329.613650743,10972.186870145697,5144.917696845471,274.4352814588034,9.71833555195591,1.0
0.48000000000000004,171.34729863002354,9800.0,57.193781742426836,2.7023538417688497,2.7023538417688497,1.6140083487368007,92.31124122810732,1112.4318128285572,10925.26532591468,2296969.635900523,3303346.800805453,10925.265325914697,5335.199314743612,239.19733875333839,10.811086673739787,1.0
0.5,157.91367041742973,9800.0,62.05922498093189,2.1690955564012366,2.1690955564012366,1.4936372329926726,92.69396908218884,1129.5703790367847,10819.259777670064,1554895.9579320569,3306562.4393378296,10819.259777669971,5432.351628796809,162.14216650375988,24.296687672613018,1.0
0.52,146.00006510487216,9800.0,67.12325773937593,1.8468442134528322,1.846844213452832,1.355897082527248,91.01222933854434,1149.0546287209731,10594.980449589175,1026866.0573997581,3237656.2383083203,10594.980449589017,5787.739435962387,106.1515465060165,30.002738890951036,1.0
0.54,135.3855199052038,9800.0,72.38588001775896,1.666059891748589,1.666059891748589,1.292034881129308,93.52508188418557,1157.0368558215655,10528.924189478272,623052.6925100611,3316984.6492841546,10528.92418947819,6105.52003178704,61.54795387271264,37.34461142298753,1.0
0.56,125.88781123838463,9800.0,77.84709181608099,1.4294235968569906,1.4294235968569906,1.2511008900461427,97.39456585860272,1139.2518371998494,10446.60519600829,442375.97057789355,3426022.492967259,10446.605196008306,6353.505584604662,45.14766486470589,28.449737713055345,1.0
